probability,commit_id
0.54047941,51654a3962bcd0482c0e1dd32765e9533e3f9158
0.792068186,ec2ae3060a807c8754826af2135a68c08b2e4f13
0.20791179,8e8ff85b1670b7be244c8aed9d4acbdaaa833d10
0.507835783,e8e4626633faf734b7acfb3237582503dc6a2ed1
0.268643979,46a84fddb701f8e26741ddaa1ee3ab3ffa2234c2
0.289650658,5ec298fd42f730faebdaf61e711abb439edd78e6
0.77351609,f4216b7bba511cc79439e7dab9f0282d831a16b2
0.305641622,e94ec4feafd15ee0562ae1f711f2f19b3d3d85f6
0.269489901,08d9083ff5f39b7abcfbc4492bff3eed7b2a13e7
0.431698654,81b6c9e994d16e114457dafb85886e03e5d6d2a7
0.203435019,1af98e9b597d2ffe986d5f9827b9bf2d596219af
0.852260061,46e93a01be9adfc564cb4896521e8d0723ac5224
0.541706215,8780cb6c4fa05f7cd6167f1240d03f407d8d41ea
0.120969635,bb0570880bfd2f3e93440292c1dd57631b1363a7
0.40894064,b9f11796944056a5b3c7440033d587d19290b3c3
0.807301717,738451c16ec75b84c36bff7cd9dfbcf094c5b8ee
0.380615452,88b80432165f62acd9806407b9b0979f479f3397
0.194076228,ce12609009c6572247d8d194047aac6812753b92
0.196569333,eaf8e14ad44d69471fd6c1561b14a2ec849b4252
0.216542344,046519d0714591785cd984ab2d57e193b54a2f19
0.193521651,80c9c2efd44a9a736afa11308832ed4801a9746d
0.203512839,7a87add4ea4c317aa9377d1fc8e43fb5e7418a46
0.265526009,c100936fc54add940e024a96a1b111fc9ae75a4c
0.837781035,c7a7f880dd99a29183e54f0092c10e7a70186d9d
0.647381527,3e5f7ea986600e084fcac723b0423e7de1b3bb8a
0.753995021,9e42a9e3103944f3ab338d8e79f05faefc0ac093
0.270869761,a2610ba757badc88fa73f9bebf6d88e3817e89c9
0.228581212,473bd1a6524781229a93c9233a622d7a1bec96de
0.036087639,8467d644813a62f3a836c0c7dee8cf5a41de3c07
0.700639789,1278bf1fcf5aaa25c10c37cd28ad0765ab8a1675
0.421003229,e9dedab46df9dfe3ff6902e453db92cf0e712e82
0.728327842,0a47b1393a3e8b3f907326ced359fe8b987c4fc7
0.27818548,d4626b4d1825b60ef02c0da9c45cd483d1d98f49
0.38291342,dda56bf667b903c74a758deb6db83ea339e8deea
0.242004114,970d8c9680d89708c4007de214fdc72b77deb7da
0.495373545,5578af860335ae44c9780082508c3dcf726f60fc
0.793013414,5fe68506f217246c7ebd96803f9c78e13ec2f11a
0.724190226,c0aeb666a4d43aac196569d9ec6768d62139d2b9
0.514783989,ee352be9c88663b95b1096b7a294e61857857380
0.949286056,a09bd4c6f1dc5d83d6634bad53af6237a9cd4fe5
0.251749795,84ae029830c33c8eb28378a2be6aa402b55d85ec
0.450980262,cf337043236c852eaa16e4e51d6c4e95d9a6d056
0.692491218,6f47e31babe159ec28c8619263d8ea874e56f8fc
0.880513303,6bfa2491bfa8b13626632c3b3ba7e87bcb0f04ae
0.292614576,c238af29bf50cade5aa10c1bb2678ad01cfbbf47
0.666353119,e12d93bfc1a0efd007bc84758e60b5149c3aa663
0.376234317,202c5137f2b73ead25d6907d1f74a8857690440e
0.257883047,66b24da11caa2fa005bf61a7c0db2a39d72faf40
0.280475413,0edb0c51dc2c4ae2f353e260f01912e28033d70f
0.075078105,12d5ca89c955d3b41a62b5eeb4e7d7e94e14aba1
0.906374094,0c4953c4c5ff583d88f1686cd96fd7e7be9d8f11
0.639585288,5aa5ef9ba796f624a1d8f8da94eaaa3bc4777bb8
0.565737917,c4a00d1ad3d3cfc02a6a4e1e04353678f2d588e1
0.068341676,8653f7d24381e5ecd8c4a5098273fa027c25b1bc
0.10459593,b9c8f6228c374af9b2a4b20833db7685feb9892d
0.828845451,2db1e4423fb33405a319b253b040e57e069c1f7a
0.760530561,62a4f5bb4618c4b76a720fa5cd161c14d4da7494
0.180403845,ec9ab4e0be554528d7173df3af12bc275fb2289e
0.318418511,754f9a0b73b6b476580535861bf8c344c2ccea94
0.269670423,7b4b0187806601e33f5a88d48991e7c12ee4419f
0.337801499,383cc9e1875c2b19bb362b3af025547cc2b1dfbf
0.234568526,da9aa9c90964a60bef320e8786f3f767ca3e443d
0.558444113,871df9b964f50103f0121b962362ebc4d865666e
0.853429683,6781918ca8e8a845f7e84d190f7a137a19a3a941
0.273797537,95d0ce722457eca996d3736bd06f5d95d16bc471
0.660978825,82619f260af0b24ff8244a14f8fc84816edae083
0.315016248,3de03c0d3265cfc00c2e7e203c460941ff852a63
0.266216466,281d105f65f3dfd04c4ffa0ee82d052335506d93
0.874663102,cf1a66d0da32b86ea69d5817df1aba0294fa66f9
0.925504514,06d6dba99504f142f08615951d69f90b2d6d3d69
0.954216422,06209037ea56b5a2a49615a99f1542d6ea1b2947
0.257419459,3c1a1ceea9e35ac53376276139416b728ed57f10
0.821401643,f99c4dd395b71877eb70e7fc743d109957205a3d
0.123865891,9e983be72ee87eefa4ab2a06656291b338f57099
0.549222976,9a27ac8781ea09ad0890c3f0a6e6676a785818cf
0.290835261,d331762f24b3f22f609366740c9c4f449edc61ac
0.302334779,094d73608fdd455a30084658ad8ac40d12886736
0.433457464,a94c8da5083381d9ca4224b1489e1dc205bf55bb
0.282584909,6c399a88e9b5ef8f822a9bd469dbf9fdb3141e38
0.052770825,e1eb0f14687865bfa61bf5f162cf7eedcdfb3521
0.39398984,bd8570f8551c78608b847109c0a61f8a46c6cb65
0.476354625,c9f11ccb819cb3572adb7f7301640df5cec9e5a7
0.237576458,907d4a8e04ee96b78d4e53db69acf13d00798c91
0.223508185,ea53203f615d2fedb8abefda861a4a7ec3301bba
0.741131761,3d8d85424723c2783f254802e37ca69e2ee90695
0.094838523,38d01b11ac18e1ff042f3a4ee50609b2f7afe28e
0.575680898,c228ad7613f7b1d4c30336bf338074fd04427665
0.282137678,567d7994dcd660ecb6831e5c73d02797e80e25f6
0.278422747,55432b09810b59ee361d0d4a8958efabb49fab3c
0.754580264,1543d0f5be6a02ad00e7a33e35d78af8516043e3
0.289819369,744a052dc26f9557c0896267d56e5bf425ecefd1
0.514456805,d528ea0b7d0b292dcfc8b07e723beeea06774f38
0.245113234,ba7566504ddb4db3624fc07eac44b166e5f76a8b
0.753790756,bad3df54d20677157f48c3ee1f3251d2c4bce8ba
0.192393924,43f8b2eeb8c6d080a157dc441d5583b220301796
0.246002722,550b6c585e0390bc80516e64df8bd1a3a6e10e23
0.981761959,ddba1b69f43cbb885e178dfaafa120f1fe196a13
0.200601835,53df3eac503064b8c4cd8eb2b659567622f4d8a7
0.361154261,83dcb9d87ec75f2be0acb8972f5f0faefe6ffbcd
0.831733503,8e3985110693d2999a4b827929891ca2e6575cd2
0.093269473,2386efa7cb96a6ca526ab4f8181d9a26850fec26
0.200325195,78c8a3323ea31afe7512d41a1bde0d0103c64622
0.954792659,9320d1493fb13e656cc57a6bab8542a0027e1814
0.882065225,a97001d21757ae214c86371141bd78a376200f66
0.322740896,38d2b88b178e670da15d5dd960cf65471a1e184e
0.368137182,9773ea74d8f8827feeea6552509c46c23bf54d76
0.654039873,836998bd65ef2d0d0276faed189a0dfe8a7a6dc3
0.770129111,22500d986103889d5fd202fe69a51b13e784752f
0.51684693,d45669cd3c65fe83b0821d4e5bc72358f52700a3
0.60689868,e2f6299f6f580d7a03f2377d19ac85f55fd4e73b
0.166432876,7c6e1c8a5b579b39c217f04fd0353851035f982b
0.256689904,ec668180d797c4d08ea899de61c344438621ced7
0.667908877,5c7ad52573819728ed0b57d1f84258b5fff7c43c
0.200430406,8cb3793498199d9fcff32484e5208f311f94cad4
0.682893592,2b181dc7aeccf3d92968e68be0d3a9aabd0350e2
0.396652405,ceade87e7ec3567317cc9ff62043b4655a040175
0.257857849,9c002bf387d9687234aa41abe084763a4cbdf388
0.699525083,2f4dfbc8fb823f70eb2778375df37679a90a097b
0.178305322,db490eccced3c42ac27253ca6cbaf10a77e0e116
0.852753735,83222b0eaade1825f15d48a3351730480d1babfc
0.287815848,69bc353d3c047ad8ad29584ce9e3b6c84d7ace7e
0.522959737,82b68d413a1753a53dafc2c0e15db762d00916f1
0.050346287,1315674ebded48e95e0d65aca8b5b513e9e29ff7
0.505935747,60a59d27012a0343d1c9bff8b8816284d6ef762a
0.849299705,95944e231315f085d5e23717332aa2866caa5d8a
0.209170402,5cc4ef8f45a4238e194258f4e6fae85936a24d56
0.394480413,8b647ec8b47f04c584a766c4800849c1b9e24b45
0.200422342,e9cc5878a1cfea77bbf8316c9e5b0013d1aa9b82
0.059277601,4bbd701f0c8d836344ab6d047ac9eea6f818c161
0.255328769,3de910319e56d81c50597f05459d35752345907c
0.83259002,493e0aa9e8451d36ff504560cc5309e8cd04a616
0.26242014,176a893d2084cc400008f9b2b7849ada9a1bd56e
0.251939664,684184973e27f1f072bb194acf55706860db237f
0.365643383,f41f938b2e498161da96bfad77410871a3a85728
0.365291522,9ba3185b60fa9cbd4fd8effe55b0935f1736fc2f
0.852768642,b1d8a4975585dddc6256496c3c797362eddac0ed
0.491624856,3a917572c9732795d1c027721d79a1a271e3f4cc
0.071712785,fec4e1bdcb2b1ccb1e0eef3e435ab03ee40d2a59
0.293562529,4d6915f346e2ec18c37009c842d949f3fafe4252
0.889862105,65e7469712be6cf393e29ef73cc94727eec81227
0.445767329,19f6a4ecac86987ba4f8b374abc6dc3e24be9f19
0.837512471,c4acb6fd287c27bd56d0898b69cf8fedd9cea788
0.205979289,3d0ee8b80438bfbdf7e5af853b9044a63bd1352c
0.579308674,52558df6204954456fc27cf762e5495513928cbe
0.226273139,0b58e3fa04d1b1062a5f38e6e83cff56fe050cc7
0.478190492,e99ed99bee66b9719ffb3127710fda486f952048
0.147826783,5067c5b892c669ff5aaff98054f83f43e87d831b
0.246229706,91d7c74e6aa4850922f68bab490b585443e4fccb
0.415991588,a3838255e3df08911b18311df58a59cb0c84c4d8
0.132348572,898c39aeebd1e8084e0d10cba7a2b8d8aa2ee308
0.152705371,f1db93281496375098e395031b182c11590f63cc
0.732172683,cb20a2bfdf7383305b86da896fa0179bb965aeed
0.266184994,6e608726396f6af0848534c9eb5ec13781328a91
0.735036317,90e5eb0a48083650fce92272a92a57cdb8eaa0b0
0.678012385,312ceebde8ef8881fc43d82a096fb852f833a206
0.47287233,cfdabe92672b68cc74fa14b3f5bdc4b95f79538e
0.232762984,e3c4d51a1d49b3398f8c82237c93f8107d71ad2e
0.721989232,af015c0b2359be317132e2cf35735429f4f34ea7
0.885689781,ccaa99c9235e0c6922e56f93254583eca49a12e1
0.169742681,349bc97e69fa849217d7b813562d3205c6482833
0.568000451,7c796af642d3bc5d1ae72d2fb0fa31191b77ec45
0.636642559,9ff77b198ea6e19a7cbed949fe2be863266a29b5
0.259570026,b1dafc3506de4bb827138493d5cc25da704f5609
0.239280014,6d1e975eda1386fb9100635338c975a7e089224a
0.801894323,b687c068008a81fad390c80da289249cc04b3efb
0.223584312,962e1eb7da3c8f2575678ae9dea14430d533641e
0.341217591,707c454ad9c3b4132e2d0a20d15dc1eb2ed295b0
0.210647018,088ffee7165d0e2e4fb9af7fb8f33626b0ed8ed3
0.725663267,b92aaa2f583e1ef92bd84678701ced43c1d1d9a9
0.600646635,affddcb05bd9512eded36a86f6a4b78af703c360
0.89155522,e4f47be1749499a45888bea94b6f49db7adf70ce
0.442019312,3ed1cbf64bbf3d994f071c19db638e4542c515c3
0.437256167,fea5d6831ab86781fe42e625fc7b3942089f2894
0.711453933,8caa5d1ac0c003ccea5157ebd3b6d0d79d6dc774
0.806697159,9d9f1a087303d4a166ab05bf26c276b5137b5cc9
0.738487206,cd0b92950c6691c6fc1a26cb4f7e55f5ee459298
0.38717437,dd2b22fa31b4e8c9a9a1da05ae214605fdb5c25e
0.796986554,b13eba000e1cce39a7449b289c659c2f236ce9c9
0.206135853,727b6c1cd0dc16b25b801b4c2ed71300ab9b97a5
0.239495513,916d2e2b916e6b2f61d752776cf3775228a0c512
0.572348926,8afabe41e4175551ae71217a45f7c4276f10b7da
0.852413431,efdf259da9c2927251c7cf99d93e75a5d00c44ff
0.664015498,eff261efee8c99a0ecc88c06aa07db9a553e6bdd
0.830534189,6186ed94b9c6f972cdda83e649e8a6a7ff60f5cb
0.857858644,2edc97185700a5bdb3e181a71493d681c0f693e3
0.036490382,260ebe69ba300a00638c56d7f8fa674e1e35957b
0.302467007,22f742cdd2899b76c1b4222863ee02ad3bc749a1
0.468765569,a68dbde941e5471a555a6df0fb5fb2d122e2e98e
0.598952849,f448e49fbe8c3c609f9beffa2f421fc0b875aa3d
0.86381835,bb1b11fd234235fb6cd1d5764a0e3ba2780d2141
0.662656985,dac30ac22f705192714ba4c61d93df87ddcf60d0
0.912446488,e0759c3776e7292e4a4937c6fb76d31ce7bf702d
0.503357684,bfd53e9d3f5a221bca8ca82e5f2ab5399d3fa0fd
0.836835296,d48b208a7207bc50ba76019b7cb71039573bd26e
0.23951931,4b89ae0197ca4acc4d1ee730d296d0e1693674f7
0.285510615,9f15483c5d7c94251f4c84e0155449188f202779
0.300768697,db69e90279d05ea980cf33ab4230c2c9d4dd2c01
0.398226779,a67c75a9e15c9957aedc0bc8c4aa89952a4c5ea0
0.238383448,b10117db2d2b8b99a14211a0d6a76b943e2346f3
0.467333089,2929a43e689cee0c4394de27d9b4bade921155c0
0.825528209,1619dd5603f9b9eb71dbffc70add54df0a290e2c
0.247517925,15a3bd92373b06ddc70f4e80547b1a07e3f7031f
0.357410838,16c5c35e0c4528e6b80f2d08c5eb22ab2da04edd
0.869880825,02c9efcb8174140c75d26dfd3ee0c280bde58fc8
0.281689218,7524e3b21552125ed23128434dc4020ec0a92294
0.336973165,a7a867fce5197800488395c86aef2d730fb2841f
0.829843622,0e9830d227b433f8975ce93a4882e7fa04725f02
0.499425132,f27c38ff55902827499192a4f8cf8ed37d6fd967
0.279048369,21213f92b4b31855e286dc65db6d41dd58a31f5a
0.484706192,16f9aee5f55bc37c1bb243708ee9b3f97e5a5b83
0.290150893,7518aa587c0b887d7e071d6c64c14d91bd0d0e67
0.213015655,555d05971e16123a497ad423ef4786e0831b2101
0.195677181,42a4c22acd6a78c5eefc843f9ce668ac2d878deb
0.24988027,da7f8c244d9ff3a3616f6b1dd4ebe3f35bfd3bbe
0.841332678,1367bc98eb08233f9e47ba45335f9dda1fbb7bbd
0.630148283,176d4bac22c356c80e275dcb4040bc5cbd0da1c2
0.770513878,f0be1623fdc5fb45f8ef27ee9985842ea27da400
0.346161163,e094eb74b9e7d8c3c6f1990445d248b062cc230b
0.044772402,f6d3a3fda60485611b25cca551cc262889810c48
0.740009383,0ad71121d1883b56d364ca855ccda9bb7bfdb67a
0.533358618,490f1978ff4bfd2c8d369bfb875ef51132064e84
0.063808089,bc234678dda300ba1336e5c946e3a279e37fc101
0.105286625,1a81982ba864d72fda3d161fc82ca1572333ba11
0.168802291,98b25c89b920afc1e8c60729c78503f32ef4d708
0.584268302,18932717c42382ed8842de7719ec6d20c1765366
0.918603574,07a15d0e1647c79ae010ca6df5b1830a4087dd56
0.84880562,09b476e6dabe8039a41dde7930c8a9c0d14bb750
0.247268316,626fbc60dd546166f953d83f6ab1c29de31f764b
0.428040917,3f4805d0b2c45cf268b5a2c04f7a21d81890c5fd
0.315209149,d54a0bae02b85591a8a4ced456234b28032b5c77
0.185050805,af49d3e06c6d5bbc1beeab7ff0dc665cd5cf2082
0.361242282,6cbe8a5a8ea5e4dacb8c5a859cb15aea5b3f38af
0.782327611,3c1ecbf4efb6e9eda60841db54c3ad74da80973d
0.405148632,dfc4b8edbd1ad8c394634c67fbd1f06ba03e4d7f
0.216534784,48b2653198070dd08ca1fdb878174b975c0b7fdc
0.5651097,5b95ebdafdc742d80ae6b2408387c179677f7572
0.198852738,caff79f40a4d92e3b08cb3a02ebd1d7ffc8528a0
0.368526033,89c02dc0cc5997df17ff240ecec23f801a81e09d
0.853903577,3df202f293b86227d6f8a26bfd24e90b92edb44b
0.254095572,e1d82abd6efd7a9a0b9eed9b23b5f25ee1e2825f
0.840659949,1fe02df8daa94ca0761049cd41659f4ae18f580c
0.945739521,7b679bc9dd98f06ee10bbb0978cfee5dab7b74dc
0.268411921,6f06ce9e36bd5ec88e2bd1ab00b9605997276fbf
0.172940462,0e575a403ab0aff619b162c13215da3a8398ff61
0.050809942,cd0d07d1745cbf153881160d73e28b2abc240ebb
0.730336825,a47ec5dac4a1cdfec788ce3296b4f610411911ea
0.229025297,c97d5bceb2305e02f9e8b6c2c10a2aba7fdc652b
0.78813273,ff5dbeec07e5ebf7ec19b9669f2f33df57d723b0
0.842256865,5fb14e0635f850c63e009f954b8539a401d0f90a
0.818976361,3afa5eb3c47158086ab29012a835f96682a85d34
0.864761349,e76e8d0ad60147179b29bbd5a39b0bac5e524065
0.93833543,d88f1048da6bdc5670102bbbde7bd92fa7af4ccb
0.008745885,32f39ea17b9d0a292c8a6877089a79ecf8c0479b
0.234054426,369506291a483158bd041f31ebcfc6e7fe86a263
0.860561873,169e6559286b5a24c0e66b6042ee29da049bc861
0.766917097,ca12aac5a4ea2fb6303c581f99996d293a789edd
0.406913801,43389ad12761a8ec1631cee00c1c87d538584df8
0.097352572,7023ce9d2822600d973ed0337a0b11c904542d4a
0.42927865,593ce53f57412b714cd16c5b677dc4726c0b5eff
0.281232779,b4466a3b0a772d53e948f3e440f3e8e285f12a26
0.222360274,88c5c3ccd9e346d48637d3c63c8dff5ba53c8d8e
0.939929916,b436f43050379a65a5e93c28889c87923faa8415
0.482760042,064bf63b3a3507aa6886d4ceaae9d2e0140da127
0.245335937,c62dd1e92e44551c138c28e9cc628084481da8ee
0.320366086,990f64d7694204d2e7889d9aad2156343988dbad
0.204004211,0b3c19ce2499d7306b52fe14f4e3b161df42b771
0.4471745,5d4335e8f8affc738cc72eacec2f01a8ea18a5b3
0.777315559,f24c842d52e166e8566337ef93c96438f1c870d8
0.3059373,09dd72a8d61999d7d71bbc2a37e60f9cbdec7b80
0.933732032,543aac9f281871a40473e83061f6deadc0bbdab7
0.206962095,4329330cf1e9d03aebe0747b3f3fc77b774e7d32
0.358191849,1521c4414f6b382964a623463434ce93c0f83bbf
0.369396293,9e348d32c5182ea0a3c2b0dfd03560806b029d9d
0.75676054,b519f3f2a0ae960391ce7bff59f1fdd21a22e030
0.687773984,ef27473f0db87869d7843ff94cc6d16d5a810722
0.983836109,c876a373c4b0f58515d96b0f7da769d9309edae6
0.485785662,0cb6ac06adddd43ac72c707b29d7216bd4cb711a
0.525483247,f031b69969003b7b33111312060a73858bada319
0.425706583,8ea02ec2af5491a172fbe795d5f39b5835b7a83a
0.815939623,3159b39cf8ef704835325263154fb1a1cecc109d
0.494139896,a1272448bfa2f1a159d948b8635558e053b7be78
0.685601029,5e0480e35f6176ff38ecffea64369287b87bd378
0.254744407,59f94e192ffede9c6db5bc422e62fd5dfa00c821
0.265315377,780b0127fd22ec95a6b225a493872bcec364ef76
0.802415752,aa21f853ab0380ec1f68ae1d0b7c8d9268da4533
0.279280425,e39563f6c89c7a2c42c1c7af5ac31c1a68194c5c
0.924669529,d58fea9b1bbeef0ae6f5220253b8bf2a10b9f5f8
0.137858867,b488df694c5226b600fb4a547cfcb904d56d7046
0.205987646,6677717c689cc94a15f14c3466242e23652d473b
0.196054609,936a7a9fc5547f9a41ebdf7091061f00dbaee151
0.387591828,34ca8b772f9ebb152210692d12295db78c534e17
0.41448216,9db5ae029dc2359fed7321698aebdd24a1f449c4
0.446054653,cd7942cf0053f480334b05c1df46449961fa6d52
0.75307514,d3170f9eba9bc5c38b5fa50c24e37ca2bd5636c2
0.601933621,1e49195dad6bfbcbc6933eaf9de5cb5af6c5c82c
0.773221064,eb69192e3463b9d640a6934556714ff4c37848ef
0.412931566,a1034102d3580922f6c8f9d186272280d6917802
0.961127027,b0e5642c93e90e31b160dbcd3b93ee0b71757c36
0.616493022,3a25fe4b6c07937dc6859cafd94f3532b3a0befe
0.20958518,dd2c84416fb6d362043120be5d8fe5c4038e68d1
0.311531697,da6aa1ecb9559c973b6f4b0cee526846335821e8
0.0726769,4af3604e436cc3d0674f6ffda81d554922b3791f
0.207148559,261a5eeafdc9f7db8446ca6b58896c9a249ee618
0.230157859,b26e30ab1655a8cdf369862a5512db5c2a88ec46
0.394323499,a69c23abfeed9246f308bf470b72a9a8afa46f5d
0.912847027,5e6c3035281896404132ed524eab3984cb24b4cd
0.210155443,61fa507753681944577aa57d7c2f30a85ae6a901
0.113939719,2951bff25e551e599874513e063e523e9e30f379
0.704552701,d6622daaa3c95a5040d06f91dc0c793bafa70f95
0.236158858,56f9db98d12be4206a13040608736cfb78e2ef4b
0.18892865,23a0f0986319cc0061a0ea149f23f5b5d696d1c1
0.256815575,377f95bbe8d2d171b5d7b0bfa7559e67ca4aae46
0.386342546,a5a9a901ef78373cda4b743323ef9f6e6da0dbf6
0.285357018,8d37909e3bc33bca2a5dbb4eda10951a52fd231f
0.294213016,410e00cbcb7dd664dcd1f451eca57e5882985186
0.747083278,300ec1a74cb14867c22e616e657566d510426331
0.418979432,b91df16071145911a85a3e76a821a7ff6709b34f
0.296789936,3f5f3ed62094b570eda53ac2893a5a6c02898827
0.260145343,9a24c93ae1c8c78befa9dd100596b3ad343a5ca7
0.067705335,6b5285bbcb439944ba6c4701571ffbb00258d5a1
0.859388061,8b2c6f0cf28bdd7ce3fea5c4b191910064cae1c3
0.86252572,766aa1bfccb48b4d228dd86c100fb48e9c9d61fa
0.274318418,c293cc8e9b032d2c573340725ef8ecc15d49430d
0.755500339,0b360b16ab8759e3db606ada3420f4e2f56235f3
0.116829157,a863facf3fb4d783039cdc54b20f610203e37923
0.772270877,73fc01c4f021854e3fdc5c9a3bfe9a0650a77055
0.388322781,34fe5f37966a29d4535604e02d8ed1c828f6238a
0.042924954,05e545d7e0cd3058a796b9586394f66769caf5ad
0.395847316,fce2a5ab51ec7371fa77a354856ae19b3f5862fb
0.671142203,cfd0206b39b08691b832ea6324e02a5bd3a1533e
0.330536113,ca7c9cd8156d3647cfbd20291f37e2153c2f2326
0.251335068,9227f3d22412f94d22f4cae6a4fb3a52ead9b011
0.091545153,ffe68538185d0f237e6189a457590d0c2d253700
0.391382095,ccdd982e51f4413bc2e98d03e0a05b1133042a31
0.438595327,ab0fc8133f66eab79063990ff1300bb17f9cdda0
0.797354788,fddbac2b8a6b2686c0305e3e24a8ac549cc9e345
0.816254364,faf53f8262c1b7aba1ab85b651bbb803dc525df8
0.218108393,2cb4344e2e77552989e2a4e8a991799fd05300b3
0.263080172,890cff4932da9ff69fcced4c8b8c603d22cafbaa
0.43153535,4353618a7501e2dada6b0027cadc2b9c6b069fde
0.765557703,06cceba1cb07340c412c4467439c16ea6812e685
0.332370955,2018538fdba1a95a6556187569e872fce7f9e1c3
0.860776965,16b24b8c4044b7aff2bc1451ffb76cfe94baff81
0.326238449,68d509bc1ff7a3bf69a596aed49f238b42ee0679
0.051821824,340b13d888b3f139b19681916757b166d191cdaa
0.869048146,2f1d4b11ec5384a6995875f7fb2e560d325d6564
0.854202344,ede4c0751b630503605248e8d22f29977f58624a
0.42919231,008fa369f37534096f59598f8b5374bcf56924e5
0.839225873,1410900f2c0e2f8819a1fb945109ca0d88f3a2f9
0.40705509,cd532516189b801bb02650665cbb109f8d8f8887
0.324013109,f26e1bb588cd24d30580bf2080bdd2f704b83b6c
0.12129832,de3fcd0f1326ba782845dd4b54168ad9724b558b
0.061233089,000938a9e22a4b214db8a6b79fc5564e060442b1
0.233343028,c53bbda407ed6bb0d0d91647cbffb4459a278479
0.458664379,d7f70837b7e80d41e45362c1327f4d9af25335e1
0.832358881,18fe65d7560b0bd61e3cf3ffbbaf98e87d82120f
