commit_id,author_date,bugcount,fixcount,la,ld,nf,nd,ns,ent,revd,nrev,rtime,tcmt,hcmt,self,ndev,age,nuc,app,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr
0777911704a603a8f34cb17ce2b35e5186a566b5,1380463544,,,15,0,1,1,1,0.0,true,3.0,3779198.0,32.0,8.0,false,16.0,248415.0,32.0,2.0,73.0,275.0,306.0,73.0,249.0,280.0,63.0,239.0,260.0,0.06584362139917696,0.2469135802469136,0.2685185185185185
07a0af5c97c09ff96e10f3e457d653a6bcfa09da,1359536240,,,6,6,4,3,1,0.9591479170272448,true,3.0,-13506093.0,11.0,3.0,false,14.0,966856.0,23.0,2.0,173.0,578.0,657.0,167.0,578.0,651.0,101.0,524.0,533.0,0.15178571428571427,0.78125,0.7946428571428571
07af3e4e60f8d58b37ed70e448e0ec90749a8561,1393418149,0.0,,39,0,3,2,1,0.7671431516098459,true,3.0,175211.0,36.0,9.0,false,18.0,12568818.333333336,32.0,2.0,8.0,1408.0,1416.0,7.0,1166.0,1173.0,7.0,1351.0,1358.0,0.0010733932644572657,0.18140346169327787,0.182342680799678
07c1aeb560dde08a6be15b9eb35863a1d7b14cda,1388046533,,,56,70,9,4,1,0.9545050484408968,true,6.0,5400866.0,56.0,19.0,false,95.0,1227515.666666667,319.0,4.0,23.0,1409.0,1422.0,20.0,1201.0,1211.0,23.0,1340.0,1353.0,0.003461205653302567,0.19339486587828092,0.1952696856071532
07c24d6bbe6b55638f46d9f7dc9123c5d96eb453,1380567393,,1.0,62,8,4,2,1,0.8541735780611146,true,17.0,14399335.0,145.0,59.0,false,22.0,2351488.5,46.0,6.0,18.0,2930.0,2931.0,18.0,2559.0,2560.0,18.0,2030.0,2031.0,0.0030849163825296317,0.3297613248904043,0.3299236889105374
081e1016debcae388b383e10302f72287fe4f0fe,1344739379,1.0,,162,93,8,3,1,0.6735434319316521,true,4.0,-28291066.0,19.0,9.0,false,9.0,8729.0,17.0,3.0,142.0,129.0,220.0,141.0,129.0,219.0,106.0,114.0,171.0,0.5245098039215687,0.5637254901960784,0.8431372549019608
0874cb9b69a0e82c527497c5d98b5b19039b5947,1346336879,2.0,,34,0,2,2,1,0.3227569588973982,true,3.0,1664840.0,18.0,7.0,false,10.0,675712.0,11.0,1.0,17.0,1041.0,1057.0,17.0,1041.0,1057.0,1.0,982.0,982.0,0.0008421052631578947,0.4138947368421053,0.4138947368421053
08987b12eb5ba5e1e15977af26362180d72650c5,1377621581,0.0,,630,0,4,3,1,0.6703872557040401,true,8.0,708761.0,38.0,14.0,false,46.0,669009.5,153.0,3.0,30.0,624.0,630.0,28.0,506.0,510.0,30.0,478.0,484.0,0.033369214208826686,0.5156081808396125,0.5220667384284177
092eb56e79e79891351003ff2cc97f7cf5d4104c,1384813495,,,2,1,1,1,1,0.0,true,1.0,209535.0,11.0,5.0,false,16.0,9777.0,25.0,2.0,165.0,472.0,548.0,134.0,427.0,473.0,83.0,333.0,349.0,0.15555555555555556,0.6185185185185185,0.6481481481481481
093c147a14059c60e6b787589398ee7d8f9792d9,1327523409,,,4,1,2,2,1,0.9709505944546686,true,2.0,35058.0,5.0,3.0,false,4.0,69889.0,4.0,3.0,10.0,582.0,583.0,10.0,581.0,582.0,10.0,471.0,472.0,0.017107309486780714,0.7340590979782271,0.7356143079315708
09eb54c48f97e7a7b9118f54c00a78fa1cbcb61d,1345069601,,,141,0,1,1,1,0.0,true,12.0,1023061.0,56.0,12.0,false,0.0,0.0,0.0,5.0,85.0,1716.0,1744.0,85.0,1715.0,1743.0,2.0,43.0,44.0,0.02884615384615385,0.4230769230769231,0.4326923076923077
0a461a5b8a7b76229c9ad3f116fb8d255aea5b06,1331951168,,,441,21,2,2,2,0.4100617724860733,true,2.0,497351.0,5.0,3.0,false,2.0,2428772.5,2.0,2.0,22.0,74.0,74.0,22.0,74.0,74.0,21.0,72.0,72.0,0.2857142857142857,0.9480519480519479,0.9480519480519479
0a774b474c7b03d70c278b1b3099b50445eba2f5,1391548752,,,18,15,2,2,1,0.9993375041688848,true,2.0,84257.0,10.0,3.0,false,6.0,4039022.5,8.0,2.0,74.0,1682.0,1738.0,74.0,1187.0,1243.0,73.0,1450.0,1506.0,0.01019845644983462,0.19997243660418965,0.20769018743109152
0a9f96c41ad1f47548b67ef5611ae7619b68c1f5,1357557751,,,1,1,1,1,1,0.0,true,1.0,-15564494.0,7.0,2.0,false,3.0,363042.0,3.0,3.0,10.0,484.0,484.0,6.0,480.0,480.0,0.0,431.0,431.0,0.0017211703958691911,0.7435456110154905,0.7435456110154905
0b7f272ab58d64693c3630aa0204dda7850163e6,1370386349,,,7,3,1,1,1,0.0,true,1.0,-2663649.0,6.0,2.0,false,8.0,1098552.0,20.0,2.0,49.0,915.0,950.0,36.0,887.0,909.0,13.0,806.0,807.0,0.0136986301369863,0.7896281800391389,0.7906066536203522
0bae0b755ab51923d519821cea8c021a84a8c564,1378921512,,,12,0,2,2,1,0.6500224216483541,true,2.0,539637.0,16.0,6.0,false,9.0,2000.0,46.0,2.0,772.0,1295.0,1829.0,761.0,1075.0,1598.0,753.0,1259.0,1775.0,0.1254366993844618,0.2096157045416736,0.2954583264015971
0bba07111f9834599f5fb8c3c8f5a72e1ea22a1d,1358148393,,,26,9,1,1,1,0.0,true,1.0,43580.0,10.0,3.0,false,9.0,2404028.0,17.0,2.0,89.0,231.0,282.0,89.0,217.0,268.0,78.0,210.0,255.0,0.255663430420712,0.6828478964401294,0.8284789644012945
0c2ce65014be15430b37df83e12d970052a028b4,1362076447,,,13,7,4,3,1,0.8427376486136673,true,5.0,254352.0,37.0,12.0,false,8.0,1564420.75,14.0,3.0,457.0,460.0,460.0,455.0,458.0,458.0,350.0,351.0,351.0,0.91644908616188,0.9190600522193212,0.9190600522193212
0c2eb242580caff24dc95a9e2b3092cf0b04e958,1326730355,,,13,2,3,2,1,0.7835807040488099,true,4.0,173955.0,15.0,7.0,false,32.0,503986.33333333326,51.0,2.0,5.0,308.0,309.0,5.0,308.0,309.0,5.0,222.0,223.0,0.011131725417439705,0.4137291280148423,0.4155844155844156
0c59003b1cc2ce17e3215e6c69b0dc2407f1b38b,1343293164,,,225,93,6,6,1,0.5467529008340902,true,4.0,24627.0,16.0,6.0,false,65.0,140142.0,336.0,2.0,397.0,928.0,1178.0,397.0,928.0,1178.0,381.0,738.0,978.0,0.19138276553106207,0.3702404809619239,0.4904809619238477
0c7237efd90e0c1cf44141750e36549559e494c0,1366649127,0.0,,329,0,9,6,1,0.6189271561968193,true,10.0,1781410.0,63.0,22.0,false,33.0,346451.33333333326,72.0,5.0,79.0,1663.0,1690.0,79.0,1498.0,1525.0,76.0,1313.0,1340.0,0.01754785779398359,0.29945305378304465,0.3056061987237921
0d4c0e7fbc8bdd0d9c9503b09cf4590b696daf60,1337590875,,,1,1,1,1,1,0.0,true,1.0,23987.0,6.0,4.0,false,5.0,1176451.0,4.0,4.0,29.0,710.0,732.0,28.0,710.0,731.0,23.0,671.0,688.0,0.01564537157757497,0.4380704041720991,0.4491525423728814
0d51778bca2f7eb8a1ba4fb89e0e9a47c73fc466,1352150261,,,1,3,1,1,1,0.0,true,2.0,237859.0,21.0,10.0,false,78.0,5720.0,391.0,5.0,517.0,1317.0,1317.0,517.0,1280.0,1280.0,462.0,1225.0,1225.0,0.16065232477446215,0.4253990284524636,0.4253990284524636
0d8f2696bd7911939f28bcf064d03ef79d0be726,1365688897,,,5,15,1,1,1,0.0,true,3.0,42605.0,14.0,5.0,false,7.0,200031.0,15.0,3.0,56.0,565.0,567.0,56.0,561.0,563.0,55.0,440.0,441.0,0.11864406779661014,0.934322033898305,0.9364406779661016
0dba167b4f82bfdb6d8316abfb4d18816dce3c56,1373038990,,,10,7,1,1,1,0.0,true,8.0,2227945.0,42.0,10.0,false,54.0,630863.0,202.0,1.0,6.0,112.0,113.0,6.0,106.0,107.0,4.0,105.0,105.0,0.0009663703131039817,0.02048705063780441,0.02048705063780441
0dbcdc87d86031c9e3af29a72b830bda57b1161c,1378729009,,,3,3,2,2,1,0.9182958340544896,true,1.0,2431788.0,11.0,7.0,false,21.0,1042.0,22.0,7.0,6.0,4229.0,4234.0,6.0,3546.0,3551.0,2.0,3155.0,3156.0,0.0005025967498743508,0.528731780867817,0.5288993131177752
0dc32d31c5919d5a59b330dab326ea9591323d76,1358508083,,,17,0,2,2,2,0.7871265862012691,true,3.0,993841.0,22.0,12.0,false,5.0,4202567.0,6.0,4.0,49.0,235.0,271.0,48.0,219.0,255.0,40.0,175.0,204.0,0.121301775147929,0.5207100591715976,0.606508875739645
0de59a856e554e0c8e784ed83b86534176b7716b,1373965474,1.0,,30,2,2,2,1,0.9744894033980523,true,4.0,38807.0,16.0,5.0,false,9.0,1647178.0,10.0,2.0,9.0,765.0,768.0,9.0,740.0,743.0,8.0,633.0,635.0,0.012622720897615708,0.8892005610098177,0.8920056100981767
0df84e9bba8d5a77680cc65fd5488e9a5298f2cd,1348620903,0.0,,124,18,7,2,1,0.7745734746114047,true,13.0,1434382.0,52.0,12.0,false,71.0,5304.0,215.0,2.0,11.0,1214.0,1220.0,11.0,1207.0,1213.0,11.0,993.0,999.0,0.004606525911708253,0.38157389635316696,0.3838771593090211
0e96911aada553b4e1a00131732894ce533af403,1375756681,,,15,7,1,1,1,0.0,true,2.0,1001843.0,15.0,6.0,false,11.0,1133776.0,15.0,2.0,54.0,350.0,367.0,50.0,321.0,336.0,32.0,232.0,243.0,0.08029197080291971,0.5669099756690997,0.5936739659367397
0ea73f198b05f95b95548fbfac586aa3be55f5aa,1375281910,1.0,,36,3,2,2,1,0.999525689293649,true,12.0,1112430.0,63.0,38.0,false,38.0,686612.0,61.0,2.0,94.0,292.0,384.0,93.0,258.0,350.0,6.0,283.0,287.0,0.001284168042560998,0.052100532012474776,0.05283434232250963
0efce6195fa7be80e110bd841dc9b3537a94c376,1376675781,,,757,98,15,11,1,0.8276628346090035,true,23.0,3860021.0,167.0,65.0,false,22.0,293676.8,49.0,4.0,426.0,1343.0,1518.0,413.0,1254.0,1426.0,42.0,120.0,138.0,0.2097560975609756,0.5902439024390244,0.6780487804878049
0f362edeb03177c12a65b9587d13df7aac76a2f7,1338576152,,,12,28,9,4,1,0.6409532087495858,true,4.0,4139437.0,22.0,10.0,false,3.0,507748.66666666674,7.0,3.0,429.0,799.0,1033.0,429.0,799.0,1033.0,9.0,14.0,14.0,0.6666666666666666,1.0,1.0
0f4f3150f4c2a2bba8712e3439a02337eb726a2b,1374785110,0.0,,4,8,1,1,1,0.0,true,4.0,281767.0,21.0,7.0,false,5.0,639125.0,5.0,3.0,78.0,539.0,586.0,78.0,494.0,541.0,19.0,55.0,64.0,0.1724137931034483,0.4827586206896552,0.5603448275862069
0f56d8ddb02f54ae389380dcd0790e55f2dcb479,1366206776,,,112,111,9,7,1,0.7101695936163255,true,2.0,2758303.0,16.0,7.0,false,164.0,111024.33333333331,1049.0,2.0,29.0,2100.0,2116.0,29.0,1816.0,1832.0,29.0,1880.0,1896.0,0.0068760027504011,0.431125372450149,0.4347925739170296
0f997425eac4589651f5b4096ad6337c3a10eaaa,1328643402,,,3,3,2,2,2,0.9182958340544896,true,2.0,72262.0,4.0,2.0,false,1.0,7645949.5,2.0,2.0,25.0,45.0,45.0,25.0,45.0,45.0,24.0,44.0,44.0,0.5555555555555556,1.0,1.0
0fa7d12dbfb7ae016657dd91034b4c0781ea43de,1332531657,,,55,0,2,2,1,0.9997615248696312,true,1.0,7961.0,5.0,3.0,false,0.0,0.0,0.0,3.0,125.0,356.0,468.0,125.0,356.0,468.0,91.0,326.0,408.0,0.07628524046434494,0.2711442786069652,0.3391376451077944
0fe3001d639df81ae4e5f77bcfc32bc1bffb014e,1385541936,0.0,1.0,72,1,2,2,1,0.6758635715876158,true,6.0,1438814.0,46.0,10.0,false,139.0,54021.0,407.0,2.0,8.0,1654.0,1656.0,8.0,1359.0,1361.0,8.0,1600.0,1602.0,0.001339883876730683,0.23835045407175826,0.23864820604436504
0ff39c14c3b66e664491a54ac165ef3ed159bbb0,1387479184,,,31,0,2,2,2,0.4586858162005403,true,1.0,5985375.0,20.0,5.0,false,41.0,153698.0,114.0,3.0,467.0,587.0,772.0,417.0,444.0,612.0,462.0,523.0,705.0,0.5492289442467378,0.6215895610913404,0.8374851720047449
10108f4d2e640a9fc12037ece39a833421d27149,1391109068,,1.0,6,6,2,1,1,1.0,true,7.0,995314.0,54.0,28.0,false,28.0,612831.0,70.0,5.0,0.0,697.0,697.0,0.0,638.0,638.0,0.0,654.0,654.0,0.0007288629737609329,0.4774052478134111,0.4774052478134111
108281ba7b28692ed3f6d0fce4afc143f1264ed1,1372858306,,,83,9,6,4,1,0.8504314835899065,true,4.0,554599.0,27.0,6.0,false,152.0,84450.83333333331,663.0,2.0,27.0,1616.0,1631.0,27.0,1482.0,1497.0,25.0,1530.0,1543.0,0.005050505050505051,0.2973970473970474,0.2999222999222999
10caf4b48fa67b160e6024a801efbda292d44ebf,1350942810,,,62,7,3,3,1,0.7255496042691213,true,6.0,2479914.0,34.0,15.0,false,57.0,918322.0,163.0,4.0,184.0,2473.0,2496.0,181.0,2419.0,2441.0,164.0,2126.0,2138.0,0.060506050605060514,0.7799779977997799,0.7843784378437844
10cde710124c3cc18892c9f4edbedce979fbfcdc,1358282577,,,8,0,1,1,1,0.0,true,5.0,254831.0,18.0,7.0,false,6.0,602254.0,13.0,3.0,1471.0,1038.0,2234.0,1407.0,936.0,2084.0,1374.0,884.0,1992.0,0.3849384098544233,0.2477603583426652,0.5579507278835386
1126d0cd6178f13d5593b400b6b7fed9ff2f0f87,1357468753,,,29,48,1,1,1,0.0,true,1.0,1223905.0,8.0,3.0,false,80.0,115652.0,272.0,3.0,21.0,1094.0,1105.0,21.0,1078.0,1089.0,21.0,998.0,1009.0,0.006440281030444965,0.2924473067915691,0.2956674473067916
11545df5cb4fde935adec8160154e591cde8d1b9,1344454388,,,2,0,1,1,1,0.0,true,2.0,606871.0,12.0,5.0,false,7.0,13404.0,7.0,2.0,91.0,93.0,93.0,91.0,93.0,93.0,48.0,48.0,48.0,0.7101449275362319,0.7101449275362319,0.7101449275362319
115b6276ac3dd7b3e8c6a42e9d0d80709791b7a2,1393264515,,1.0,1,1,1,1,1,0.0,true,1.0,17605.0,6.0,2.0,false,13.0,299069.0,16.0,2.0,607.0,562.0,913.0,579.0,553.0,879.0,590.0,533.0,870.0,0.4047945205479452,0.36575342465753424,0.5965753424657534
11a9a4847c8544c0d0860bc3a38c8dbed7d38478,1345686344,,,4,3,1,1,1,0.0,true,1.0,449358.0,5.0,2.0,false,17.0,77114.0,25.0,1.0,847.0,205.0,930.0,839.0,204.0,922.0,10.0,1.0,10.0,0.3548387096774194,0.06451612903225806,0.3548387096774194
128a8a3595b12f74e918330af97693c93fb22f59,1380816534,,,3,0,1,1,1,0.0,true,11.0,613807.0,44.0,12.0,false,1.0,600081.0,1.0,2.0,808.0,1297.0,1995.0,793.0,981.0,1668.0,789.0,1089.0,1771.0,0.1277490297542044,0.17626131953428198,0.2865459249676585
129a6a21a6d4201a1af9756a97831d4b30c76162,1330040729,,,29,2,2,2,1,0.869137580612638,true,1.0,1498.0,2.0,1.0,false,44.0,16298.0,168.0,1.0,26.0,300.0,325.0,26.0,300.0,325.0,23.0,299.0,321.0,0.02586206896551724,0.3232758620689655,0.3469827586206897
129fd64ef8f29f5e511eb7c72b1bd9856900905a,1355768727,0.0,,233,36,11,7,2,0.578689994839261,true,8.0,443294.0,48.0,18.0,false,75.0,351684.91666666674,292.0,2.0,332.0,1460.0,1682.0,309.0,1340.0,1553.0,309.0,1266.0,1472.0,0.09491733006736068,0.38793631353337416,0.4510104102878138
12c8ea8569a64e0688544db18da1946e4a3ffd82,1378728592,1.0,,54,0,2,1,1,0.8524051786494786,true,2.0,2442976.0,16.0,7.0,false,0.0,0.0,0.0,3.0,351.0,2715.0,2814.0,350.0,2395.0,2494.0,347.0,2497.0,2593.0,0.05831099195710456,0.4185656836461126,0.4346514745308311
1314ee08a68e929d87ab5fdbf4cb8c4882bd5bb0,1324265197,,,2,2,1,1,1,0.0,true,1.0,1500893.0,3.0,2.0,false,1.0,7470245.0,1.0,4.0,118.0,199.0,199.0,118.0,199.0,199.0,80.0,159.0,159.0,0.2076923076923077,0.41025641025641024,0.41025641025641024
13513a182a54dffb62900a8464529459dd836136,1373728132,,,21,9,2,2,1,0.4689955935892812,true,1.0,1026358.0,6.0,3.0,false,121.0,74227.0,462.0,5.0,1.0,1648.0,1648.0,1.0,1513.0,1513.0,1.0,1466.0,1466.0,0.0003801558639042008,0.2788443261737312,0.2788443261737312
13ca1b923e479905f9d1debdea6125be92f44808,1332199996,,,3,0,1,1,1,0.0,true,1.0,14020.0,4.0,2.0,false,7.0,2957174.0,7.0,2.0,16.0,476.0,486.0,16.0,476.0,486.0,14.0,460.0,468.0,0.012744265080713678,0.39167374681393374,0.3984706881903144
13dc283bf59b602a37f26b480338c33f2991d645,1389830465,,,1,1,1,1,1,0.0,true,3.0,2416069.0,51.0,17.0,false,10.0,851353.0,22.0,6.0,58.0,1058.0,1091.0,58.0,941.0,974.0,9.0,533.0,533.0,0.014285714285714284,0.7628571428571429,0.7628571428571429
13eee3d1d7b40bc334d663b7cea7c65a8f960dfe,1361373603,,,1,1,1,1,1,0.0,true,2.0,3820.0,9.0,4.0,false,27.0,192116.0,39.0,2.0,482.0,1509.0,1834.0,431.0,1399.0,1686.0,342.0,1288.0,1499.0,0.08710005078720162,0.3273235144743525,0.3809040121889284
13fd37932452874f7dad7e4bb2230cf6f16073e7,1341848410,,,1,2,1,1,1,0.0,true,2.0,36999.0,12.0,5.0,false,44.0,645520.0,193.0,3.0,254.0,1254.0,1412.0,254.0,1254.0,1412.0,185.0,1204.0,1296.0,0.1016949152542373,0.65882996172772,0.7091306724986332
14037b46e694399eb722c89665680a05684c2d33,1378054207,,,5,1,1,1,1,0.0,true,4.0,312269.0,19.0,8.0,false,17.0,51189.0,29.0,4.0,131.0,518.0,535.0,131.0,447.0,464.0,98.0,336.0,349.0,0.21568627450980396,0.7342047930283224,0.7625272331154684
1405a6440d646524d41adfed4fc1344948e2871f,1353669884,,,7,1,1,1,1,0.0,true,1.0,279050.0,9.0,5.0,false,19.0,1394891.0,29.0,3.0,263.0,308.0,564.0,262.0,308.0,563.0,3.0,214.0,215.0,0.017543859649122806,0.9429824561403508,0.9473684210526316
14129b4af8795a28a62b69897dc5cd6602353cc9,1343763115,,,22,16,4,2,1,0.9252869830964616,true,1.0,11271.0,5.0,2.0,false,64.0,324.0,303.0,2.0,285.0,889.0,1042.0,285.0,889.0,1042.0,253.0,849.0,981.0,0.1218809980806142,0.4078694817658349,0.4712092130518234
1414ce19d129b9c659e3ca33cdcf686af0332e31,1388807014,,,16,16,2,2,1,1.0,true,2.0,3864282.0,24.0,15.0,false,7.0,8707950.0,9.0,8.0,200.0,2725.0,2783.0,200.0,2327.0,2385.0,183.0,1810.0,1854.0,0.026421596783457783,0.26005169442848936,0.26636990235496844
143cba56cf65201c4b519ba295cb222b0088ad0a,1392248498,,,16,2,1,1,1,0.0,true,4.0,603111.0,28.0,7.0,false,12.0,4302274.0,21.0,3.0,18.0,829.0,831.0,18.0,804.0,806.0,17.0,772.0,774.0,0.012684989429175477,0.5447498238195913,0.5461592670894997
