commit_id,author_date,bugcount,fixcount,la,ld,nf,nd,ns,ent,revd,nrev,rtime,tcmt,hcmt,self,ndev,age,nuc,app,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr
02619bfd207d0d4f7e404203b539a20b3598cd80,1381791651,,,2,33,2,2,1,0.8631205685666309,true,4.0,1178861.0,20.0,5.0,false,24.0,1729957.5,41.0,3.0,1705.0,2425.0,3587.0,1472.0,2282.0,3219.0,1609.0,1576.0,2658.0,0.25478714986548506,0.2495648045576832,0.4207944294983384
026843773b71ab0ac30abb36fe9eed92f5e11f7a,1381148899,,1.0,32,24,3,2,1,0.7462324142642144,true,2.0,2056053.0,14.0,6.0,false,44.0,275619.0,104.0,7.0,1278.0,3528.0,3528.0,1156.0,3191.0,3191.0,463.0,2382.0,2382.0,0.07456210830789009,0.38293427607263375,0.38293427607263375
0278a38153f9649aab1cc641bfabd8d5738d2d8c,1378139762,1.0,,43,0,5,5,1,0.9214931136900799,true,31.0,972727.0,112.0,27.0,false,57.0,264376.0,127.0,7.0,0.0,1347.0,1347.0,0.0,1261.0,1261.0,0.0,862.0,862.0,0.0010672358591248669,0.9210245464247598,0.9210245464247598
02abbef960b12deaa7a911788dbc56f3a0bd555a,1388361320,,1.0,2,2,2,2,1,1.0,true,3.0,166271.0,15.0,7.0,false,9.0,12410954.0,13.0,3.0,1454.0,2451.0,3425.0,1139.0,2003.0,2749.0,1406.0,2297.0,3231.0,0.20265015123145613,0.3309808440155552,0.4655048250036008
02abdb94b05471f60658d249038d4f8352204be9,1370014217,,,67,67,2,2,2,0.26377743669413856,true,3.0,352673.0,23.0,12.0,false,17.0,1352220.0,25.0,4.0,41.0,320.0,334.0,41.0,263.0,277.0,41.0,308.0,322.0,0.08502024291497975,0.6255060728744939,0.6538461538461539
02ae8a091dc611bc90a7e975c83f53e5fa579fdc,1374104159,,,28,2,2,2,1,0.9967916319816366,true,17.0,3327437.0,110.0,46.0,false,158.0,41604.5,830.0,5.0,5.0,2096.0,2098.0,5.0,1719.0,1721.0,4.0,1859.0,1860.0,0.0009405568096313016,0.34988713318284426,0.3500752445447705
03105bf245860dd67735c072eb7c2ec85dd3c14a,1351198975,,,31,2,2,2,1,0.32984607020714635,true,2.0,178725.0,12.0,4.0,false,83.0,53219.5,426.0,2.0,42.0,1588.0,1598.0,42.0,1578.0,1588.0,41.0,1464.0,1473.0,0.015146051208077894,0.5283086909484312,0.5315542733501623
0356f8c1decdc6a2a50e53d148f9a2d8884a4b6f,1331072335,,,28,32,5,2,1,0.6873125858831247,true,3.0,10286.0,12.0,8.0,false,37.0,412347.4,113.0,2.0,207.0,477.0,607.0,207.0,477.0,607.0,190.0,458.0,572.0,0.18277511961722487,0.4392344497607655,0.5483253588516747
037d1e9b1b89fb0a969b1b02ee4c74550b7864b0,1378985260,,,9,13,2,2,1,0.4394969869215134,true,5.0,997086.0,27.0,7.0,false,135.0,83383.0,499.0,5.0,26.0,3654.0,3661.0,26.0,3224.0,3231.0,25.0,2730.0,2736.0,0.0043196544276457895,0.4537298554577172,0.4547266987871739
037e9622fa8610cef9490d27adfa07c404d62f5a,1385445434,1.0,,2,5,1,1,1,0.0,true,2.0,1180976.0,13.0,3.0,false,134.0,43511.0,378.0,1.0,1402.0,575.0,1893.0,1140.0,566.0,1626.0,1354.0,563.0,1835.0,0.20235961768219832,0.08422939068100359,0.27419354838709675
038ca9b2ab78b3ea928687afe98eaefa138c5c37,1357878415,,,1,2,1,1,1,0.0,true,1.0,8061.0,8.0,3.0,false,62.0,25572.0,167.0,2.0,31.0,1860.0,1864.0,31.0,1805.0,1809.0,30.0,1740.0,1744.0,0.008841985168282943,0.4965772960638905,0.497718197375927
039dce71d43bd69181b2502cda17f941c95f9497,1372318296,,,23,1,2,2,1,0.41381685030363374,true,1.0,36577.0,8.0,4.0,false,8.0,6062577.0,9.0,4.0,0.0,291.0,291.0,0.0,290.0,290.0,0.0,262.0,262.0,0.0015313935681470136,0.40275650842266464,0.40275650842266464
03fc7f654d2001bc8e38eaa9b643c7a77992af93,1344954768,,,2,0,2,2,1,1.0,true,1.0,-28161528.0,5.0,2.0,false,4.0,386749.0,6.0,2.0,115.0,112.0,180.0,115.0,112.0,180.0,109.0,98.0,160.0,0.5092592592592593,0.4583333333333333,0.7453703703703703
043bfb77f4d61f933771ed64464450f11bcf11c8,1372715915,,,28,2,2,2,2,0.6500224216483541,true,3.0,111678.0,10.0,3.0,false,10.0,528120.0,16.0,2.0,134.0,157.0,243.0,104.0,129.0,193.0,132.0,156.0,240.0,0.2481343283582089,0.29291044776119396,0.4496268656716418
045f75ff0e50e3afccdebbba5f506fa4a5cc703f,1374815105,,,8,6,2,1,1,1.0,true,2.0,494502.0,12.0,4.0,false,6.0,8160734.0,6.0,4.0,653.0,1746.0,2316.0,591.0,1627.0,2138.0,596.0,777.0,1295.0,0.11053508609516756,0.14404739862988336,0.23995556378448435
046b3f2e0c4b6a80428aea1e69957429d23783a0,1342880392,,,5,0,1,1,1,0.0,true,1.0,241484.0,8.0,4.0,false,1.0,3863769.0,1.0,4.0,263.0,1169.0,1301.0,263.0,1169.0,1301.0,192.0,1043.0,1125.0,0.0994332818134982,0.5378670788253478,0.5801133436373004
047a0941dfb230ecdabe57c416ab8905b7662c1a,1384545798,1.0,,318,0,2,2,1,0.9861455309835618,true,14.0,1810685.0,49.0,13.0,false,0.0,0.0,0.0,2.0,928.0,1947.0,2495.0,880.0,1672.0,2191.0,909.0,1838.0,2369.0,0.13781614417688928,0.2785097682871422,0.35892776010904137
0486647e1c85947bc48cbdd279b3f49824a6e692,1390441902,0.0,,99,2,2,2,1,0.2842902892501333,true,7.0,5512828.0,26.0,15.0,false,149.0,63848.5,456.0,8.0,128.0,3344.0,3410.0,106.0,2472.0,2525.0,120.0,3045.0,3106.0,0.01694915254237288,0.4266704020170892,0.43521501610869867
04dd95bef7e88c2602cca74d542654ec7bdfc754,1390545671,,1.0,4,4,1,1,1,0.0,true,2.0,95553.0,11.0,5.0,false,8.0,330748.0,10.0,3.0,54.0,560.0,585.0,54.0,545.0,570.0,42.0,515.0,528.0,0.03161764705882353,0.3794117647058824,0.3889705882352941
04e53669dd3e6acd8086fd06ea073a02207ffb24,1383133104,,1.0,40,17,2,2,1,0.9729661265889024,true,15.0,10859703.0,105.0,41.0,false,65.0,13241.0,261.0,4.0,326.0,884.0,1096.0,315.0,857.0,1058.0,319.0,855.0,1063.0,0.049352251696483655,0.13201727328809376,0.16409623689080816
051cf0d756d9a9e1d0a5ea1169fa97d89b7885bc,1367458252,,,1,1,1,1,1,0.0,true,2.0,1916976.0,10.0,10.0,false,65.0,357128.0,133.0,7.0,1192.0,2181.0,2181.0,1155.0,2113.0,2113.0,1111.0,1969.0,1969.0,0.2507328072153326,0.4441939120631341,0.4441939120631341
0536a607e01e4dafb7c222e0d062c759a317c655,1372686832,,,27,22,1,1,1,0.0,true,2.0,698266.0,14.0,4.0,false,1.0,1521689.0,1.0,3.0,51.0,2354.0,2385.0,39.0,2071.0,2093.0,28.0,1412.0,1432.0,0.005675146771037182,0.2765166340508806,0.28043052837573385
053cd092b1666455907427732f455bf28132a316,1376305480,,,48,6,2,2,2,0.9509560484549724,true,4.0,16738325.0,37.0,6.0,false,10.0,1389102.0,15.0,2.0,113.0,313.0,373.0,94.0,297.0,341.0,100.0,307.0,354.0,0.16584564860426929,0.5057471264367817,0.5829228243021346
05e38697569f97010ae76d5f6ee6e7f99e0d8c69,1357241242,,,5,15,5,1,1,1.0,true,2.0,369607.0,13.0,7.0,false,5.0,32746.0,10.0,2.0,56.0,409.0,441.0,56.0,409.0,441.0,55.0,390.0,422.0,0.016548463356974,0.11554373522458627,0.125
060c58ea65cfc5224e6e93059dda682e5e7ce806,1340667730,,,1,2,2,2,1,0.9182958340544896,true,1.0,1465.0,5.0,2.0,false,31.0,3173.0,101.0,2.0,363.0,812.0,1051.0,363.0,812.0,1051.0,352.0,769.0,999.0,0.20416425679583572,0.4453441295546559,0.578368999421631
0611f19406383fe1c8c1f2b2ec957c3b45d51eb2,1365124626,,,40,1,2,2,1,0.9961344835095796,true,1.0,94937.0,11.0,4.0,false,8.0,2394957.0,14.0,4.0,3.0,1477.0,1479.0,3.0,1401.0,1403.0,3.0,1362.0,1364.0,0.000929584011155008,0.31675575180106896,0.3172205438066465
0613daa931d897fd3a91feef5e9747cdf60ebfe2,1330003512,,,54,4,3,3,1,0.5719243390522036,true,4.0,377460.0,17.0,5.0,false,20.0,171098.33333333337,51.0,2.0,30.0,300.0,305.0,30.0,300.0,305.0,27.0,154.0,156.0,0.15469613259668508,0.8563535911602209,0.8674033149171271
0622868cc54569a30e6cf427a564b79d9b3669b5,1340579299,,,39,39,1,1,1,0.0,true,1.0,58283.0,6.0,2.0,false,6.0,1629330.0,15.0,2.0,359.0,800.0,1003.0,359.0,800.0,1003.0,5.0,33.0,36.0,0.07142857142857142,0.4047619047619048,0.4404761904761905
0626def72e8c2271ef72910c1a2f64015ac9c38b,1343352246,,,1,1,1,1,1,0.0,true,2.0,1608.0,7.0,3.0,false,56.0,103975.0,162.0,2.0,155.0,630.0,743.0,155.0,630.0,743.0,149.0,555.0,662.0,0.07425742574257425,0.2752475247524753,0.32821782178217823
0663778c531a69bf55ed8f88cd828febd69be44c,1379064959,,1.0,13,2,2,2,1,0.5665095065529053,true,1.0,34248.0,12.0,5.0,false,4.0,354272.0,7.0,3.0,7.0,2307.0,2308.0,7.0,1976.0,1977.0,7.0,2122.0,2123.0,0.0013260401127134095,0.35189789491132106,0.3520636499254102
0668194c5a6993c9d8a2c912b66406bf50fe8534,1357940580,,,9,20,5,2,1,0.9288171499809038,true,4.0,334111.0,14.0,3.0,false,119.0,87425.8,739.0,3.0,572.0,1146.0,1587.0,506.0,1090.0,1475.0,553.0,1052.0,1480.0,0.1572969903463941,0.2989778534923339,0.4204997160704145
06999f610afc3a123f7a54895e39d690301a8eba,1389381641,,,2,0,1,1,1,0.0,true,3.0,6597864.0,16.0,6.0,false,13.0,1435417.0,33.0,3.0,205.0,457.0,457.0,197.0,425.0,425.0,184.0,233.0,233.0,0.1400454201362604,0.17713853141559424,0.17713853141559424
0739b2fe827b3beefb5ad81c063cbc4d00525a9d,1378445239,,1.0,13,7,3,3,1,0.9602297178607612,true,2.0,614282.0,13.0,6.0,false,13.0,32673.0,42.0,4.0,16.0,1017.0,1017.0,16.0,920.0,920.0,16.0,261.0,261.0,0.05882352941176471,0.9065743944636678,0.9065743944636678
074369c3f7f1ad61317a85fe45f68a3017e0a6d4,1349074610,,,3,3,1,1,1,0.0,true,1.0,-21597401.0,15.0,7.0,false,4.0,5939743.0,6.0,4.0,5.0,371.0,371.0,5.0,369.0,369.0,5.0,314.0,314.0,0.016528925619834708,0.8677685950413223,0.8677685950413223
07568f68e6dfe652d6063c696b9be96447a9c992,1370336708,,,47,35,1,1,1,0.0,true,12.0,2383515.0,55.0,14.0,false,111.0,46967.0,398.0,4.0,2.0,2035.0,2036.0,2.0,1924.0,1925.0,2.0,1872.0,1873.0,0.0006341154090044388,0.3958993870217713,0.3961107588247728
0756cf10252df868c6470771cbc9c7aeb081c062,1359119938,0.0,,52,22,2,2,1,0.922734620953094,true,5.0,3558759.0,33.0,20.0,false,13.0,5830113.0,33.0,7.0,206.0,2193.0,2279.0,201.0,1931.0,2013.0,130.0,538.0,577.0,0.20092024539877298,0.8266871165644172,0.8865030674846626
0796d91e68dc29624b1f423b76fa5701b824ac25,1345842733,,,1,1,1,1,1,0.0,true,1.0,10472.0,7.0,2.0,false,7.0,345176.0,16.0,2.0,107.0,1623.0,1669.0,107.0,1622.0,1668.0,102.0,1400.0,1443.0,0.04414916416630947,0.6005143591941706,0.6189455636519503
07a8213437e41311335fe59c433c690475a34e6b,1368043601,,,24,1,2,2,1,0.7950402793845223,true,3.0,1244709.0,25.0,16.0,false,52.0,86268.0,135.0,9.0,36.0,3237.0,3237.0,36.0,2819.0,2819.0,35.0,2888.0,2888.0,0.008026755852842809,0.6441471571906354,0.6441471571906354
07b4c21b42374721092c2a365ec81bc0cfbe873e,1346775389,,,1,1,1,1,1,0.0,true,1.0,2530.0,7.0,,true,1.0,327213.0,13.0,1.0,114.0,114.0,114.0,114.0,114.0,114.0,109.0,109.0,109.0,0.5789473684210527,0.5789473684210527,0.5789473684210527
07bbe577542b1e0c81d8fe9880df9955e0583d73,1331696105,,,2,2,2,2,1,0.0,true,5.0,2383921.0,31.0,16.0,false,13.0,805214.5,25.0,2.0,8.0,719.0,720.0,8.0,719.0,720.0,7.0,697.0,698.0,0.006974716652136007,0.6085440278988666,0.6094158674803836
07ca6f64de76b5955c233b830122877dc07df142,1330640885,,,1,2,1,1,1,0.0,false,,,,,true,,,,,,,,,,,,,,,,
07ea63a33a4af858401bf80fad6e0bbb58e47f69,1373139333,,,1,1,1,1,1,0.0,true,2.0,453532.0,12.0,6.0,false,75.0,2871968.0,170.0,2.0,135.0,1559.0,1674.0,107.0,1461.0,1548.0,30.0,9.0,39.0,0.18128654970760236,0.05847953216374269,0.23391812865497075
07fb04a00b00ec58f3ecf7a40abd6b7161915cac,1351234627,1.0,,41,32,1,1,1,0.0,true,2.0,140728.0,19.0,10.0,false,41.0,753.0,166.0,5.0,460.0,2272.0,2484.0,431.0,2248.0,2436.0,442.0,1981.0,2181.0,0.15929521754764472,0.7126932758000719,0.7846098525710177
0810fdd5a3e00188d26b916458b7bbd623d541c5,1373057699,,,2,2,1,1,1,0.0,false,,,,,true,,,,,,,,,,,,,,,,
081823ad862cabc74977299876d000cafaa6f40d,1339168547,,,19,2,2,2,1,0.7024665512903903,true,6.0,974778.0,29.0,11.0,false,6.0,744925.0,23.0,2.0,2.0,729.0,731.0,2.0,728.0,730.0,0.0,199.0,199.0,0.0030959752321981426,0.6191950464396285,0.6191950464396285
08403e5be89122c3d0e20a59f7f7f68d6377a5fa,1335885707,,,2,2,1,1,1,0.0,true,3.0,680091.0,11.0,5.0,false,42.0,10012.0,83.0,2.0,12.0,856.0,863.0,12.0,856.0,863.0,10.0,698.0,704.0,0.007757404795486602,0.4929478138222849,0.497179125528914
084ff0495dc014b9cc2215551a9b1575eeb1dda5,1355425115,,,6,2,1,1,1,0.0,true,4.0,579769.0,17.0,4.0,false,6.0,748262.0,12.0,2.0,87.0,907.0,958.0,87.0,848.0,899.0,84.0,746.0,796.0,0.026250772081531808,0.230697961704756,0.2461395923409512
08559964bd209de823fd5e4738519514172d0b26,1373378592,,,1,2,1,1,1,0.0,true,2.0,657948.0,15.0,6.0,false,62.0,516324.0,165.0,4.0,3.0,2198.0,2200.0,3.0,1866.0,1868.0,3.0,1981.0,1983.0,0.0007689350249903882,0.38100730488273743,0.3813917723952326
0861fc2d22ae40b82dfe6fc0469db84339464923,1392709687,,,49,31,5,3,2,0.603431100329141,true,4.0,3150955.0,50.0,13.0,false,53.0,407382.2,170.0,5.0,1297.0,4391.0,5193.0,833.0,3525.0,3991.0,1130.0,3442.0,4123.0,0.14897260273972604,0.4535036880927292,0.5432033719704953
088995fc2c792d6d029abd0e45d5c0cf09a5125a,1369367443,1.0,,20,8,4,2,1,0.9015037330495572,true,6.0,6446907.0,41.0,19.0,false,32.0,46383.0,56.0,6.0,74.0,1688.0,1735.0,72.0,1390.0,1436.0,70.0,1471.0,1514.0,0.015262252794496991,0.3164230438521066,0.3256663800515907
08ce7e1dede5ff9255addbdbad8c88f606a0dad6,1365746149,,,1,1,1,1,1,0.0,true,1.0,305426.0,6.0,2.0,false,6.0,1415603.0,8.0,2.0,200.0,74.0,254.0,164.0,64.0,212.0,122.0,54.0,161.0,0.4361702127659575,0.1950354609929078,0.5744680851063829
092ca2d2df1107b78d0d7c7c53d3f13d8ad53fe6,1377725168,,,25,1,2,2,1,0.3912435636292557,true,1.0,36230.0,6.0,2.0,false,13.0,3588677.5,17.0,2.0,67.0,203.0,238.0,65.0,196.0,230.0,41.0,108.0,131.0,0.09545454545454546,0.24772727272727274,0.3
0946017e289cc865913980dbe199106d9b152cf3,1371327026,,,41,1,4,2,1,0.9047231547114428,true,5.0,1377829.0,42.0,21.0,false,31.0,161883.0,69.0,8.0,47.0,3173.0,3182.0,47.0,3031.0,3040.0,43.0,2191.0,2198.0,0.009023789991796555,0.4495488105004102,0.4509844134536505
0963a8158781eaf345523b4bffb045fb7b2c91db,1359083797,,,25,8,3,3,1,0.9431887805255736,true,7.0,1516565.0,39.0,14.0,false,87.0,33158.0,308.0,2.0,36.0,1917.0,1935.0,36.0,1825.0,1843.0,36.0,1796.0,1814.0,0.010076252723311549,0.4893790849673202,0.49428104575163395
09855d8484b6ab3ed0bf7e04d58cd3fc904af6a0,1393327931,,,8,10,2,1,1,0.6500224216483541,true,1.0,12584.0,6.0,2.0,false,2.0,3108493.5,2.0,2.0,6.0,623.0,623.0,6.0,595.0,595.0,2.0,595.0,595.0,0.0020422055820285907,0.40571817562968,0.40571817562968
09c3051fb2819b647f4d8196e6e0fbc66f0ccc04,1385425543,,1.0,1,5,2,2,1,0.9182958340544896,true,4.0,129759.0,35.0,13.0,false,8.0,2544211.0,11.0,4.0,525.0,1122.0,1370.0,427.0,997.0,1182.0,174.0,446.0,492.0,0.30755711775043937,0.7855887521968365,0.8664323374340949
09cfefcdc977e1fff23c08cb3e1572ff48120bfa,1369031998,0.0,,39,0,1,1,1,0.0,true,6.0,823544.0,27.0,9.0,false,54.0,29720.0,143.0,5.0,15.0,1580.0,1591.0,15.0,1433.0,1444.0,8.0,1367.0,1371.0,0.0019607843137254897,0.2980392156862745,0.2989106753812636
09dd1ec82cce7ebf2989d17f4e4fd9f7a2eea7e0,1367920711,0.0,,29,3,2,2,1,0.9744894033980523,true,3.0,-4645024.0,21.0,14.0,false,18.0,728264.0,53.0,10.0,704.0,1002.0,1002.0,701.0,987.0,987.0,636.0,824.0,824.0,0.6705263157894736,0.8684210526315791,0.8684210526315791
09f2bea49b853c327762d122d6d9e18f62aed31f,1380230581,,,79,64,5,4,1,0.6945307109302828,true,9.0,542994.0,59.0,13.0,true,47.0,471601.4,148.0,1.0,951.0,951.0,951.0,839.0,839.0,839.0,817.0,817.0,817.0,0.7820267686424475,0.7820267686424475,0.7820267686424475
0a774b474c7b03d70c278b1b3099b50445eba2f5,1391548752,,,18,15,2,2,1,0.9993375041688848,true,2.0,84257.0,10.0,3.0,false,6.0,4039022.5,8.0,2.0,74.0,1682.0,1738.0,74.0,1187.0,1243.0,73.0,1450.0,1506.0,0.01019845644983462,0.19997243660418965,0.20769018743109152
0a7954d49f8c4d8a63fe1c118ca381f76f5ccdf9,1369127459,1.0,,120,12,1,1,1,0.0,true,6.0,720222.0,34.0,13.0,false,55.0,5235.0,146.0,4.0,19.0,1864.0,1878.0,19.0,1539.0,1553.0,12.0,1615.0,1622.0,0.002820568453026687,0.35061835539162506,0.3521371230201779
0a956de32c2fa24cf00461803914fe3ffba2b492,1343765277,,,128,105,5,3,1,0.5710026419948838,true,4.0,80940.0,23.0,8.0,false,64.0,2162.0,313.0,3.0,287.0,1052.0,1246.0,287.0,1051.0,1245.0,255.0,750.0,926.0,0.1227229146692234,0.36001917545541706,0.44439117929050814
0b0dfd289196d9ec8cdc527327ba038820dd1b0d,1378898033,,,27,27,4,4,1,0.9863542679756234,true,3.0,2544751.0,15.0,5.0,false,42.0,313879.5,84.0,2.0,62.0,2055.0,2094.0,60.0,1652.0,1691.0,44.0,1846.0,1869.0,0.0074962518740629685,0.3076794935865401,0.3115109112110611
0b311bffc0f22f0b877d6bcad0c4cbcf1701dd54,1390882418,,1.0,25,2,2,2,1,0.6051865766334206,true,2.0,2980393.0,27.0,10.0,false,37.0,1776567.0,76.0,5.0,58.0,4135.0,4140.0,58.0,3432.0,3437.0,58.0,3149.0,3154.0,0.008218414821005713,0.4387797743418304,0.43947625017411895
0b703922e380438452b7fddf8ddff9392cb0d1cd,1377894604,,,2,0,2,2,1,1.0,true,1.0,158797.0,10.0,3.0,false,12.0,92349.0,13.0,2.0,4.0,1465.0,1467.0,4.0,1379.0,1381.0,4.0,216.0,218.0,0.019230769230769232,0.8346153846153846,0.8423076923076923
0b7432bc4d5d42f9b630e85aadbe22591d2543f9,1377994028,,,9,8,3,1,1,0.0,true,1.0,76866.0,8.0,2.0,false,9.0,276660.0,13.0,2.0,121.0,237.0,314.0,121.0,212.0,289.0,88.0,119.0,175.0,0.19821826280623608,0.267260579064588,0.3919821826280624
0b756d75c43d5241bef9c5b8176710038feae79a,1349297305,,,1,1,1,1,1,0.0,true,1.0,2200.0,10.0,7.0,false,5.0,696294.0,8.0,2.0,6.0,154.0,155.0,6.0,153.0,154.0,5.0,147.0,148.0,0.027777777777777776,0.6851851851851852,0.6898148148148148
0b93217fa75959f9f83b259e38c356a43eb8a720,1357228257,,,1,0,1,1,1,0.0,true,1.0,13136.0,7.0,3.0,false,2.0,2912256.0,2.0,3.0,251.0,335.0,565.0,234.0,335.0,548.0,10.0,243.0,243.0,0.04104477611940298,0.9104477611940298,0.9104477611940298
0bc4588692314d2c1cbba22590ec0e2737ef1e4c,1358874969,,,31,22,1,1,1,0.0,true,2.0,-14241660.0,15.0,5.0,false,3.0,145511.0,3.0,3.0,217.0,588.0,654.0,217.0,588.0,654.0,197.0,459.0,513.0,0.308411214953271,0.7165109034267912,0.8006230529595015
0bd4a04afb35d7e60b34b8a1aaab45b7805cad15,1346675004,,,10,1,1,1,1,0.0,true,5.0,206837.0,41.0,12.0,false,63.0,14920.0,190.0,3.0,292.0,1462.0,1561.0,292.0,1461.0,1560.0,278.0,1294.0,1383.0,0.11610486891385767,0.5389096962130671,0.575946733250104
0bf27df376ae45a0dd23d37f099afe57ec05ad86,1352687678,,,111,0,4,4,1,0.7814181107992964,true,7.0,1605376.0,44.0,20.0,false,30.0,145546.5,89.0,3.0,9.0,1067.0,1073.0,9.0,1030.0,1036.0,9.0,883.0,889.0,0.003399048266485384,0.300475866757308,0.3025152957171992
0bfe1fd5639d1e1bb62bc8de1d868efa6214d922,1344294211,,,16,27,2,2,1,0.44648134689680297,true,2.0,84387.0,8.0,3.0,false,65.0,7188.0,320.0,2.0,319.0,1006.0,1166.0,319.0,1006.0,1166.0,286.0,956.0,1095.0,0.13250230840258542,0.44182825484764543,0.5060018467220684
0c2ce65014be15430b37df83e12d970052a028b4,1362076447,,,13,7,4,3,1,0.8427376486136673,true,5.0,254352.0,37.0,12.0,false,8.0,1564420.75,14.0,3.0,457.0,460.0,460.0,455.0,458.0,458.0,350.0,351.0,351.0,0.91644908616188,0.9190600522193212,0.9190600522193212
0c483d1970879cf04a2f1ba2119b0ed6605f39b1,1329936128,,,2,1,1,1,1,0.0,true,1.0,611953.0,5.0,3.0,false,7.0,693306.0,10.0,3.0,294.0,497.0,498.0,294.0,497.0,498.0,292.0,336.0,336.0,0.3195201744820065,0.3675027262813522,0.3675027262813522
0cf2935688b84bb850f73b5974a0fd15b8f2015f,1324426193,,,3,3,1,1,1,0.0,true,3.0,10618.0,8.0,5.0,false,5.0,438791.0,7.0,3.0,13.0,168.0,176.0,13.0,168.0,176.0,13.0,157.0,165.0,0.03482587064676617,0.3930348258706468,0.4129353233830846
0d131ff0e9964cb6a65f64809270f9d597c2d5d1,1383304827,,1.0,46,4,3,3,1,0.7424095273632698,true,4.0,1845202.0,59.0,19.0,false,27.0,355622.66666666674,43.0,4.0,145.0,319.0,425.0,145.0,288.0,394.0,104.0,172.0,242.0,0.20309477756286268,0.3346228239845261,0.4700193423597679
0d2523f029b291817551e33fe15cd7ab33fe2102,1345875697,,,32,3,3,2,1,0.8785258481480467,true,2.0,1618067.0,15.0,6.0,false,51.0,168126.0,139.0,2.0,0.0,1151.0,1151.0,0.0,1151.0,1151.0,0.0,1081.0,1081.0,0.0004264392324093816,0.4614072494669509,0.4614072494669509
0d3cfea2e193a17afbf65c765dabbbb5cf18fa9c,1339661374,,,86,23,3,2,1,0.5690895053179355,true,1.0,-33090150.0,6.0,3.0,false,10.0,1027114.3333333335,17.0,3.0,43.0,66.0,104.0,42.0,64.0,101.0,5.0,50.0,50.0,0.05882352941176471,0.5,0.5
