,prob,pred,actual,test_commit
49,0.056666666666666664,0,0,01f1f16e119f6cad704b4c9a16b41356f9d2a343
50,0.8966666666666666,1,1,01f1fc8284a010b275a8bd85d5ee8045b4af6094
51,0.88,1,1,01f60542ee1b6e9f4c319eb77be2664daf3ecf43
52,0.7866666666666666,1,1,01f8c3508140988dcff7e3a72bf1b483db8f79f5
53,0.55,1,0,020175876ce3ea58744fafcd0d273ea856d79878
54,0.9133333333333333,1,1,0213afb8a31af1f48d009edd41cec9e6c8942354
55,0.8066666666666666,1,1,021a43b1a4bbc8a68c31461e206214a5eadc38dd
56,0.01,0,0,021c82859cf4361eb31b21fdbac17655ae9e368d
57,0.44,0,0,021dc1a707b4dcb9bb3b494c5a164e28cb110fcc
58,0.6466666666666666,1,0,021dfd40aa0531d3629cab2eafd1b093db700f9a
59,0.8833333333333333,1,1,021f66d11d2cbb7308308093e29e69d6e7661ee9
60,0.5233333333333333,1,0,0247cb6318507afe06816e337a19f396afc53efa
61,0.5366666666666666,1,0,025058f251a06a9fbe589ff1833d7de85ecd8b3e
62,0.5466666666666666,1,0,025562fef8ffdd0f0d4ee34fd84ea114ffb765a5
63,0.8433333333333334,1,1,025a0360c86a5ceb8c3eef2f514c29846081d4c2
64,0.86,1,1,02739a57cd01e0ea6b78e2f03c6a635083602458
65,0.5366666666666666,1,0,0274af8d81b7c696e67235620fa192201d7d0c77
66,0.8666666666666667,1,1,02792e5edc7b030ddadc7b2f4dcfc9d4f854cf2f
67,0.66,1,1,0282210b01691dd268ce66e650dfd25f54c261c1
68,0.91,1,1,02a688d78a39bf5628351e52d95e9c0c69344927
69,0.9433333333333334,1,1,02a8c41d83e3ff500f4cd2f474d8efe063222a71
70,0.84,1,1,02ad3d2d0193f2ab7098354d52d23b02f6574e8d
71,0.64,1,1,02afb437f4286c421e53de732c3041e182817c5d
72,0.81,1,1,02d35510b93068aa42020fe756eeec9496880959
73,0.6433333333333333,1,1,02dd6d669d7d5cb4abc376d2c7672f3ac9fe12d9
74,0.21,0,0,02ea508736e06e08ff53921994b29ce8db0f5f50
75,0.76,1,1,02f5f171f51b7ed801355c8acdcfc4ad47c23a3e
76,0.52,1,0,0306bc518b854ee26e145cf3b913be7ec34c8e90
77,0.39666666666666667,0,0,0321eb35edc7571a71ace768fe38f61f0a909890
78,0.6533333333333333,1,1,033485dff3998c72be6c4efd04ccf04355951db6
79,0.7833333333333333,1,0,033d97abac08d9cb3f0ad4f8155a97dcbeed06dd
80,0.8366666666666667,1,1,035053cfe1319fb1be7a0b5163d1e786d4815a61
81,0.14333333333333334,0,0,035257e425133de9368bbef268c38f179bdc68c2
82,0.7133333333333334,1,1,03550e5b440f3febd9dcdb44cd61f66864da67a7
83,0.7733333333333333,1,1,0355ec20ebeb988679c7192c7024bef7a2a3bced
84,0.89,1,1,035a233e37bf6385de766e711d3eed42fcbd8da6
85,0.08333333333333333,0,0,03699342e6697bab61e6815fe5e85dc72a06deb8
86,0.86,1,1,036bd074d8bfd25a2c4c463a60dde00604d11b9d
87,0.6033333333333334,1,1,03841fdece53f0b2264c8a46ae860e7689cabb49
88,0.8733333333333333,1,1,038ab385c6f9af129b5eda7fe05d8b39d6122077
89,0.2966666666666667,0,0,0395aff7e9ac00d97f2bc1ff7ee10d6034cf495b
90,0.7633333333333333,1,0,0395f22145d90d38895a7a3e220a15718b1e2399
91,0.6833333333333333,1,1,03a3e927cc39890a81c1e131fdec1bd8f6fe4b8f
92,0.8033333333333333,1,1,03aae630d9fd1f4a82ec1d6422de1312ba325f6a
93,0.8466666666666667,1,1,03ba66352b93844e60e9cc022eb645b823deed69
94,0.5933333333333334,1,1,03c125c41f12c1f27fe61a320c5a04af200e4ec0
95,0.0,0,0,040b12fa39ff73ccc2f812cf110c0cc685fab281
96,0.8933333333333333,1,1,040c0783e01fb3089d7925def7c349d7ac98e4d6
97,0.8233333333333334,1,1,0417cef9d5748ed12f5a29dd5d59486ef2e20311
98,0.65,1,0,041c8d37782cf05a6a8ddb1103f3f741166111ec
99,0.76,1,1,0424cbfcdd8005d18eeaf225001d5a5e7be25b67
100,0.88,1,1,04269580493ca5011900594dc016cd5c67ee323b
101,0.86,1,1,043540bfd29ff1886c83c71c7b178d1261fa35bd
102,0.6666666666666666,1,1,0437ad2fce8a064424522b4b01d3dcea55597033
103,0.5466666666666666,1,0,044341b4e4459b23159e94c7ff0601058398fd70
104,0.38,0,0,045833b795a7041607337b192fa3dbcf2cc3f291
105,0.8266666666666667,1,1,046b0087bd76637bbfd813ccef31693fa358ff2d
106,0.11,0,0,047ae3b4791d236c9a221f40d8afa510702aa8a8
107,0.84,1,1,047bcd7ad171d6a4aa89128c5e6c6ed5f012b1c0
108,0.4666666666666667,0,0,04937baf7b7f072c0f3c2544ef9183416b8dd00b
109,0.86,1,1,0494cd329f3aaed94b3b46de0abe495f80faaedd
110,0.69,1,1,04966bbcf3ef1be59ebab76d0d27e43b77e856f7
111,0.56,1,0,049994274c9d4fc07925a7639e4044506b090d10
112,0.44666666666666666,0,1,04ab225056714013fa3bf4dfb590edac7b577d03
113,0.23333333333333334,0,0,04b3f479c99e69fa351f0bc945a1625ff7b5bb61
114,0.08666666666666667,0,0,04c03476c9724f44a9c767db8e4af812a3669221
115,0.006666666666666667,0,0,04c21dd68a5a25b54584e28276f701d9297b589f
116,0.7933333333333333,1,1,04e5bf96d84ff2f111b1e879c8daa5360b621922
117,0.15,0,0,04e97de8a74b346b8d9e386b18c34e28ea2514fe
118,0.14666666666666667,0,0,04f284400a33acae2eff1a615d48236dd313b531
119,0.43333333333333335,0,0,050caf425e2957e6aea93c5d7460480a78c5f75f
120,0.5766666666666667,1,1,051a5a496c74664550f714dd0228580b4dae39e4
121,0.9033333333333333,1,1,052599d9a5f6c96eb2ba546d5b66453c8d09ed2f
122,0.7233333333333334,1,0,0525d85d57763a0078bdaf9b08d36909f3c6ae2e
123,0.8733333333333333,1,1,05295abd5b5573a3237fe849c95b9e45f22c5560
124,0.64,1,1,053d831992e5351deb174f11f0ecd0ebe7c4ba5a
125,0.5,0,0,055926582222078acef10c3995940510ff09792e
126,0.73,1,0,05668e98f531cf4d6ddb0696f0f72675ca128581
127,0.8966666666666666,1,1,056c72af994bc0b7bd838faff6b2991763fc2ac1
128,0.87,1,1,057c5307e0f055b37794453d16f6f43b8c56528c
129,0.75,1,1,0587bf830bd854537b678b3aac4187da44c1a64e
130,0.4033333333333333,0,0,058c0ed16701ff0d88d082019cc12bd5a923958f
131,0.43666666666666665,0,0,05909351d2841ea98ec85c9eb3b9643bf45fac1a
132,0.36333333333333334,0,0,05b2bbeb357d4fa03e71f2bfd5d8eeb0ea6c3f60
133,0.47,0,0,05b49093e416587cac6d6b5d4fe84bf6a118a486
134,0.71,1,1,05b774a1b05374618300f657c9c91b0d5c6ddf71
135,0.22666666666666666,0,0,05bcdcd11196489f4cb52cde2e4480b6e1b7ac52
136,0.6766666666666666,1,0,05bed49a7397eb15a21f58518d2f6d8f9a362899
137,0.8866666666666667,1,1,05c691543aaa12b1b034ee637ff384b606b98d32
138,0.92,1,1,05ca435f934e49f80951289ce1ef5c8904130987
139,0.29,0,0,05d22ed960204183fbd9bd16f1dbca6410ccde76
140,0.25333333333333335,0,0,05d4719eefc56676a3e0e8f706e1c5e5e1f6b345
141,0.29,0,0,05d4d437d808f6cdf4c9dc5419a6e8d635c2ba5d
142,0.8133333333333334,1,1,05d58bb6efe35bfdd8bdb3e74dfd2627f6df7f9c
143,0.016666666666666666,0,0,05e4ddeee67d2a6a5807900311ea6b25a5c83703
144,0.013333333333333334,0,0,05ff65d5cebf1fa5172c59dd16359ed583c099ca
145,0.5766666666666667,1,1,0602ccf1d23c41bdbf335f6fb3e4cc39d7d5d7d1
146,0.8666666666666667,1,1,0605aae240f00c1c04667756599c0e61e4d8e48a
147,0.89,1,1,060b8aca8601d323c1a623defdac9c04b704c136
148,0.34,0,0,06110d27d5fcbf939610e2adc780e7ad1c467f6f
149,0.9233333333333333,1,1,061a31fad1654d9ded96d118e04c14860413fa25
150,0.8766666666666667,1,1,06209037ea56b5a2a49615a99f1542d6ea1b2947
151,0.0033333333333333335,0,0,0621a792f7c9a3ee5d26ad60493f34c06dad9f73
152,0.11333333333333333,0,0,06279ecc554f75bf409c5af254ca101bcbdfc2f7
153,0.25333333333333335,0,0,062ca4c7ca753ce1cee08cdc264588208ee2a23c
154,0.6333333333333333,1,1,062cce1dae9687988630d2b1aedac508933643e8
155,0.75,1,1,064379705f36aaea927c44bb303a867c0c66265d
156,0.16666666666666666,0,0,064bf63b3a3507aa6886d4ceaae9d2e0140da127
157,0.8533333333333334,1,1,0651876ae4d0c790904f60b1728e9009fd4e52a4
158,0.73,1,1,06550bc93b2ed0f39086511cc8dfb1ca279f0d44
159,0.7233333333333334,1,1,066fadf3f369074d1b95405b7cc6c078766ffd09
160,0.5933333333333334,1,0,067388bfd9dccdb42fcbeedc45a3862555603892
161,0.006666666666666667,0,0,0681d8725d096272815dbd20c078871b27449895
162,0.88,1,1,06922753a55dc322b96919ebb407d531e2b79d3e
163,0.6466666666666666,1,0,06a4f98e7400b0ab11d8361195dcc9c0f0d7f01d
164,0.6666666666666666,1,0,06acdc1907300862d5faddc4e882f5f6dd670edb
165,0.77,1,0,06b5e2cf5a4968a20df6c16f7244c8b591506e64
166,0.6433333333333333,1,0,06b6126f01482bc201f0ebb5ae31a02156eacd47
167,0.55,1,0,06c24320fe96ebb957f6160634b3831b09c7f198
168,0.7,1,1,06c55f779ae68de98cce531e0b78be5716849003
169,0.02,0,0,06c83d3b8adfa0b1ec88cdf9577ec4a7a5b9778d
170,0.9,1,1,06d6dba99504f142f08615951d69f90b2d6d3d69
171,0.23,0,0,06d7890bdd3e597824f9ca02b453d45eef445f49
172,0.8566666666666667,1,1,06dec205826a6e96e2286180460e5fe014b46fc8
173,0.5966666666666667,1,0,06e7174f12b647b1760e6b5327e3f77e4f12f1a9
174,0.8533333333333334,1,1,06fb0ec1f65056fd0ef5b67013ca9ae288486961
175,0.8466666666666667,1,1,0706d32b0bd478160deb0143deb9811d49050b10
176,0.8233333333333334,1,1,070b90adbeccb0821c8790880b7b771a11710b9d
177,0.79,1,0,070f7e2e599270c3e3c5515ef6a94d739452c40d
178,0.05333333333333334,0,0,0719a9471c1232aa07d73e0fa04ae31bd3876f40
179,0.05,0,0,07268408b3884a350917a4492c0be73f9a96904a
180,0.29,0,0,072750c00a7dfa32048b043f39cb088ff97d0b17
181,0.8733333333333333,1,1,0732ef5ebfea8e254d4a5dad6fe16ecccca3b799
182,0.0,0,0,073c7abb196b475d23e4b09305ecb6821af42d4e
183,0.28,0,0,073de44445eb9a74d73ec64647d5bb9f877127f3
184,0.7666666666666667,1,1,07492e0d2f1942c1794a3190610e10207c850cf7
185,0.04666666666666667,0,0,074d1996ff8e82d79ea160d7adc0b03737e9c41c
186,0.89,1,1,07528133e35aea71953ea9397e2fecd847e56325
187,0.6633333333333333,1,1,0755324c2807673f3c482234535c9e0df24d7feb
188,0.6933333333333334,1,0,075b368d47ad3144518e4d425f9155e35f15f418
189,0.2,0,0,075ed9b2601bece01bd4e4e03852556c09c3357a
190,0.8333333333333334,1,1,075f5b6930b86e110a32e290229b9800be72a3a7
191,0.10666666666666667,0,0,0767a9d5f926f6295509e409228b4d95e8094cb5
192,0.59,1,0,0789e15b5e34dcafd6adfb08b4474ea1b4628265
193,0.9,1,1,079f168c5c17ddef3a5062e7b75acfde9b73c7e6
194,0.8633333333333333,1,1,07aa2d469e34884d715b01166db077a4cf7cf3af
195,0.5633333333333334,1,0,07b0aca6d3b423f9af405b2d64cd285c597023c4
196,0.8933333333333333,1,1,07b76f413cb174413f0530a6aae5ae442a301b46
197,0.6433333333333333,1,1,07bd44b92a10229a21ebac519a936a3e520a164d
198,0.7,1,1,07bd8269a5c64b03a77f60ed23a1daf9a8e0b484
199,0.03,0,0,07c780e010b421b492320e40dd0a4b80e2a08afc
200,0.91,1,1,07cbe22da57552986123e2ceacf09da55a3d2ee0
201,0.22333333333333333,0,0,07d14aa44a2aa28d64655b828b5a0a7cd83d7ba4
202,0.8333333333333334,1,1,07e3cf952eac9e47e7bd5e195b0f9fc28c468313
203,0.7066666666666667,1,0,07f31622b3ae25109c6d53735e879577b810528f
204,0.7666666666666667,1,1,07ff9e57344f1d837e4aef3cbca26b953745bcd7
205,0.6866666666666666,1,0,08025a3358609f1d052b0bc14fdf3f125f0adf1f
206,0.51,1,0,081c3501885c543bb1f159929d456d1ba2e3650c
207,0.11,0,0,0828e2942af41cdfe8356ce46cd7f1540f981a5d
208,0.6633333333333333,1,0,0829397f825493f778d4b62bf09069fbeefa34cf
209,0.77,1,0,082f1e04376f72487a1c90b3ddf8148b566c6e08
210,0.14,0,0,0836b0719a77a5a4c705d8ecfb135ae49ed1b934
211,0.12333333333333334,0,0,0838bbeaafed791d96bfd1e8e1f8a5e486c35325
212,0.32666666666666666,0,0,0838c356d46cffa3b09a32c49b739772a1fc423d
213,0.8133333333333334,1,0,0841353e90f1cc94dc47b435af87e4d5876478ea
214,0.87,1,1,0845d353c06ef12d06c2cfd586150e1cc3b887f3
215,0.5133333333333333,1,0,08460f1559d917210d111b7f9f20aefb3212be8a
216,0.0033333333333333335,0,0,0846b754d7e287c98b7b505712f8885c6cee70ac
217,0.8766666666666667,1,1,0846f590dac5d3893d41e262d67ee8a228dcc332
218,0.78,1,0,085c62545dbc9b9a7377f0ae84b1dae2924a0f96
219,0.5966666666666667,1,0,085f0e8ae7f43b42bd3d81ad11322ac8f8d664fd
220,0.5433333333333333,1,1,086e630d600bfce04298a3f4d528009e1d5c2cac
221,0.7966666666666666,1,1,0875ddeb2381c68afb0e4d5a15b25baf4cde29a2
222,0.5,0,1,08769e0e8ce78c0e855b4675781a9f9ca929a1e0
223,0.6366666666666667,1,1,08a4cda34e7535ead76d2a65826ff9e09b8bdd4f
224,0.33666666666666667,0,0,08c452d5b4f7a577de9f71a0f2a3ef0e6dddedaa
225,0.6933333333333334,1,1,08c9ad9a6692405884ae2b2f730868030247762f
226,0.0,0,0,08cc38416bf0e2879d75639877ef3fa60c623cc8
227,0.43333333333333335,0,0,08d49b2832a5d54846afbdc75adf81932af0e8cc
228,0.24666666666666667,0,0,08d5060605af81a3d6048044176dc656c0dad56c
229,0.0,0,0,08d69d91f2f09a3ee7711f9d56a535787b30ffd2
230,0.9066666666666666,1,1,08e550c98674738ab883ea84c0350093c9765ab6
231,0.8933333333333333,1,1,08e8facdc9fce3a9195f5f646b49f55ffa043c73
232,0.15666666666666668,0,0,08ea90e1e4cd5d4860668a1368f0b0396fbe83e0
233,0.82,1,1,08f8b4e90f4858455afed824980ddb168ae048be
234,0.6033333333333334,1,0,08ff1586d5d3e39f546200f9e696f62ea4cf000d
235,0.8533333333333334,1,1,09002f2e05629a1c71443ed5e135ea125f0e7722
236,0.8433333333333334,1,1,0901cf3bc73d30d3f0cc60aa87bddc6ab3b02249
237,0.77,1,1,090272d7de7cb5f1133359d66780aef7c5cce5c9
238,0.7233333333333334,1,1,09136235db2fcae5282a218de75b6356f9420031
239,0.8433333333333334,1,1,091a37052b7045b3ed28c68bfea109024a5d1871
240,0.7433333333333333,1,1,091ace90e56bac1f7bc76886a5dccff796cbe34e
241,0.7066666666666667,1,0,091c349a175e50a51fd26741d8dfe9fa015226b6
242,0.44,0,0,091f4482d70dc8b6f9de77672346ca063f37ae29
243,0.5633333333333334,1,1,092efb42749bf7fc6ad338c96aae8e7b9d3a2c74
244,0.96,1,1,0930aec69bc6af835470e6e42460730f3db3ad34
245,0.21,0,0,0931e80aa09f93abf9bc02e37c708977d693ec1c
246,0.9,1,1,093ddc1c27fddd4aae846ef28af938ae38c72c39
247,0.10666666666666667,0,0,094aa597155dfcbf41a2490c9e462415e3824901
248,0.0033333333333333335,0,0,094f9cee8b79f790323c2ed061c50145d679ace6
249,0.02,0,0,09568bd30415c92b4eddacde38d41c595474e178
250,0.61,1,0,095c269620e01ce46832ea25e696c0ab71613ea3
251,0.66,1,1,095c4d4914eab4d7a9f44c86dd9a071273d39fcd
252,0.9466666666666667,1,1,0966a383d48348c36c270ddbcba2b4516c6f3a24
253,0.7766666666666666,1,1,0968668283d9e3b23c2da8c2c4a0a77caee2e9af
254,0.03666666666666667,0,0,097bb141a0608ee551fe74890668e16d821c770f
255,0.09,0,0,0980dcd66025c0345f1eb14a78ae3335d2c62ccb
256,0.7033333333333334,1,1,09879b828b5606d1881b9ec596b6cb9e52282527
257,0.6533333333333333,1,1,098979c744319fc7e92123eebfc391f204c7b96f
258,0.9166666666666666,1,1,098a2c41fcc46ba079106b2c9eb31197c8cb3bc9
259,0.7033333333333334,1,1,0991437a3f4d38e68483a8bcadd3daf614b7b2dc
260,0.44666666666666666,0,0,09999d7e014fde717e8b122773b68664f4594106
261,0.7333333333333333,1,1,09a823cf6c435372f75d53f5ddb9d15ce0c3e55b
262,0.09,0,0,09ae5abbe78e721a207a64733f2925fa6ce820f0
263,0.29333333333333333,0,0,09bec0db8f0ffcb0e0eb6440c4befb9fee45b577
264,0.07666666666666666,0,0,09ca6193890e8caffeb2951340b6a6fc10b5cfa0
265,0.9233333333333333,1,1,09ce6cdf3fd3682c2501ca0b5664cfc2adf6b765
266,0.8966666666666666,1,1,09d44d504aed8386df633356f82cb3e54f6278fd
267,0.023333333333333334,0,0,09d7eee74d1e00c53abf5d1515261408dd8f673d
268,0.8033333333333333,1,1,09dac89908069687c8c34093b7023150ef1ce082
269,0.12,0,0,09ed7c7a1004df9fb98e58dd17eb07a479e427f9
270,0.64,1,1,09f1009d246b82475bbf018d187fff5a3e035539
271,0.6233333333333333,1,1,09fe51f3eb7e3ddee54cfb210d8a22327d1b0773
272,0.62,1,0,0a01d499175569ffac9d3f31d980820ecac7e60b
273,0.68,1,1,0a0383936653efc0bf6f588338270e0967601936
274,0.023333333333333334,0,0,0a0b4ab56604a25501a72280d70a280e34a9a894
275,0.14666666666666667,0,0,0a16208a87d4044391de7f2ce8fd497c9cd817b5
276,0.72,1,1,0a1ce0060ef3af29b196ab6ad58f97e49a40a4cf
277,0.7133333333333334,1,0,0a23583c89aca80cc18889c888c89e95c1c7bc98
278,0.85,1,1,0a23658e2d5f12420ab021aa1d3ee1d08506d2f6
279,0.9033333333333333,1,1,0a39a39dfb767afa06d60b604baef3a93f9b51c7
280,0.7766666666666666,1,1,0a47b1393a3e8b3f907326ced359fe8b987c4fc7
281,0.08333333333333333,0,0,0a6617ad17eee4f30fa7a5e762170698da6b9dcb
282,0.22333333333333333,0,0,0a70831c99706a5ba4a18262f1aafb232eefdf68
283,0.8966666666666666,1,1,0a79f9f5c970dcb8265814cd5dc361eb2d4bec6b
284,0.8633333333333333,1,1,0a7fbee43f25b6ad3172825cd29bae455223ab33
285,0.01,0,0,0a815697a0bdcf506355d7f6b98104a036abb8d6
286,0.2,0,0,0a8205cb45667fd7d001f21e4e0412220b1abec1
287,0.8533333333333334,1,1,0a8a767564af6cb95986ec0525dc68faa2bfee16
288,0.95,1,1,0a961aa8fd2187e901ec071ea9ddc3ab4d4970c5
289,0.8766666666666667,1,1,0a97446a70f6294a3efb071bb9a70601f885840b
290,0.71,1,1,0a9ac0248b6514a1e83ff7e4c522424f01b8b78d
291,0.04,0,0,0ab7c3a18906fcf33af38da29c211ac7fcb46492
292,0.13666666666666666,0,0,0ab9fc4b73eeadff369435bcdf8b03310a34940c
293,0.27666666666666667,0,0,0aba754d9e31828644027f98099c301a192aa351
294,0.71,1,1,0acae1d38f3f25839bb4a4e97d94956806dd280b
295,0.8366666666666667,1,1,0acfa84fd426a9f0f9b15d11b13319ceb7b3139e
296,0.9233333333333333,1,1,0ad71121d1883b56d364ca855ccda9bb7bfdb67a
297,0.8166666666666667,1,0,0addb1033e2c9103126d706c957a619542442c4d
298,0.8933333333333333,1,1,0ae7364bdd2a0ad1db1ec02dc6b1b730187f2b78
299,0.81,1,1,0af4fdf839fb1fb58e34a81bba473ec86792062b
300,0.4866666666666667,0,1,0afd7bc3e789dae3fcbb20afecb8edc2ebccbc57
301,0.9033333333333333,1,1,0b03b819f953905d28778c66bf10ea4f1fe47976
302,0.7133333333333334,1,1,0b067af679fe53993960df2fda0dc36c4ae3ed45
303,0.07333333333333333,0,0,0b0c261e915818528d3e356691ef662a447d82fe
304,0.13666666666666666,0,0,0b1cb47ec415ff85db4b44f44c9e15506ac97b6c
305,0.8533333333333334,1,1,0b2fc1510b413dea890cd0cc882ef621a98afad2
306,0.6833333333333333,1,0,0b360b16ab8759e3db606ada3420f4e2f56235f3
307,0.39,0,0,0b394056b35e1874ef99f712462b5f16537751a8
308,0.84,1,1,0b3989fd72acc6e989c495c63cb8ca6aa5850811
309,0.61,1,0,0b3d41bdeef68afdde0fa4dca27fb582c83424c4
310,0.5933333333333334,1,1,0b4282be26b4d042637ce57821e9a3448043d56d
311,0.58,1,0,0b489e564ce5a50324a530e29c18aa8a75276c50
312,0.14333333333333334,0,0,0b58e3fa04d1b1062a5f38e6e83cff56fe050cc7
313,0.8966666666666666,1,1,0b6a918b2ab0881fe114cc1943e97948325d710c
314,0.55,1,1,0b776237f64301d74b0610795b8375b544050977
315,0.55,1,1,0b796754b9d746c0389782f1a5e3ee9ef673e54c
316,0.22333333333333333,0,0,0b7c668114f930df533f62564c2a643facfe4196
317,0.8666666666666667,1,1,0b7fb515b5f09ab5ce5f5fa269474415070c2f6a
318,0.023333333333333334,0,0,0b9d30faedd27dec9d03220635467fdb23de6b8b
319,0.05,0,0,0b9dc14dbca98565d29bcd2be5100e29ebcf0e65
320,0.5233333333333333,1,1,0baad99de3387fd01ca16a43857b5f0b4ae52101
321,0.11333333333333333,0,0,0baea03ef3d0ea8114dce765dc1bccff6bb8314b
322,0.81,1,1,0bb56a64e338d676e3182244e17f9e79a318f808
323,0.9266666666666666,1,1,0bbc91eb1b23fa535e28fa8403f8040db46ebf98
324,0.22666666666666666,0,0,0bd4217194ae50ec30e386b200fcfa54c069f042
325,0.9433333333333334,1,1,0bdde8377c254195fe94709d639bf03f9bd77606
326,0.7966666666666666,1,1,0bdfa20cd393ea896a59f0fbd9270f8b8128dae6
327,0.12,0,0,0bf8a110a56539ee85de0fc24575dd9a4c66d01b
328,0.6433333333333333,1,0,0bfe4666c95b41f9f3aa25d4dff703e5e72aae1a
329,0.7733333333333333,1,1,0c035c46b47cd4734d0529486e776c6c18d6643d
330,0.8633333333333333,1,1,0c0d8363e5787e97cce5e0b9b86486d737a6890c
331,0.8366666666666667,1,1,0c0f70cdda4cccd27c5bb00f0dca4e103bf5ac5e
332,0.3566666666666667,0,0,0c0facee6d16e44441b8fb93f3189c2d4e7047b2
333,0.73,1,1,0c11dff4d73b6da64daf109af426e6d23dfc8ea6
334,0.16,0,0,0c1328aa4548953ff358da10052cc3644ec5c2f2
335,0.07333333333333333,0,0,0c1ef6fc4e90c905d378553f28429d196b570516
336,0.10666666666666667,0,0,0c217feed8acf98234d3367b24a475b620027bce
337,0.0,0,0,0c3a7a698e309ae8c524e3b2343a09ea0beed1c3
338,0.0033333333333333335,0,0,0c48cb2cf2b5d933e43f3f226f4a6be0b7c43f78
339,0.7833333333333333,1,0,0c4953c4c5ff583d88f1686cd96fd7e7be9d8f11
340,0.4,0,0,0c746687877bf7b05e5f55fc0e4ed03b120c94f4
341,0.7033333333333334,1,1,0c791cff57aa6ca0167c4967d2e69fdfca988fd4
342,0.2833333333333333,0,0,0c7c6b112a01387c6acb56b359ead60501f299de
343,0.92,1,1,0c80d5b42b986babecb2a297ce302e07fa34e4c1
344,0.6766666666666666,1,0,0c8a43b9ec77b3ba7b2bb4c8aa863b1deba3bc7b
345,0.5633333333333334,1,0,0c97cda2a93b3e64d43e0b61da24dfd7ba31b7d8
