commit_id,author_date,bugcount,fixcount,la,ld,nf,nd,ns,ent,revd,nrev,rtime,tcmt,hcmt,self,ndev,age,nuc,app,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr
010f8b14041090fe8a1ea57956b8d66dc382ecfe,1331157487,,,3,10,6,3,1,0.8958831444864813,true,2.0,70406.0,8.0,6.0,false,42.0,63168.0,129.0,3.0,211.0,595.0,708.0,211.0,595.0,708.0,194.0,503.0,603.0,0.18258426966292132,0.4719101123595506,0.5655430711610487
02075a5a19b4ef85a78b4b5a097cd32b50a307fb,1371820967,,,6,14,3,2,1,0.6263709416065661,true,2.0,157455.0,10.0,3.0,false,17.0,129263.66666666669,45.0,2.0,3.0,729.0,731.0,3.0,709.0,711.0,3.0,600.0,602.0,0.006279434850863423,0.9434850863422292,0.9466248037676608
022a4da0507924f57b563e7a5a09ea9d01e63c0e,1378992918,,,25,0,2,2,1,0.6343095546405662,true,5.0,941120.0,36.0,11.0,false,10.0,3913887.5,16.0,4.0,287.0,2566.0,2736.0,287.0,2303.0,2473.0,251.0,1722.0,1869.0,0.041853512705530636,0.2861650888556718,0.31057963793389803
0239429c193f89444a9086d2d2c876cf06ed701b,1380832446,,,13,8,3,3,1,0.72483409150576,true,14.0,722453.0,45.0,9.0,false,37.0,833792.0,156.0,3.0,824.0,3154.0,3624.0,809.0,2515.0,2974.0,805.0,2140.0,2594.0,0.12997903563941302,0.3452668924367038,0.41848089017900336
02797aab3c78961c0cf100df4367df61654bedc1,1355068625,2.0,,21,3,3,2,1,0.886859507142915,true,2.0,269906.0,8.0,2.0,false,22.0,699848.6666666665,34.0,2.0,379.0,1483.0,1854.0,379.0,1393.0,1764.0,14.0,1231.0,1241.0,0.004733354370463868,0.3887661722940991,0.3919217418744083
028cca90c7c5e2b17205740d9198cbb443e6a2b2,1379434541,2.0,,66,8,5,4,1,0.8108512147480971,true,6.0,991930.0,34.0,14.0,false,12.0,244868.0,13.0,2.0,0.0,777.0,777.0,0.0,723.0,723.0,0.0,262.0,262.0,0.0028901734104046237,0.7601156069364162,0.7601156069364162
02c7cd97fa4b8a81f0795be757bd99a29a037795,1362892399,,,65,2,2,2,1,0.6442142137378307,true,4.0,809151.0,29.0,13.0,false,73.0,177445.0,184.0,5.0,53.0,1194.0,1209.0,53.0,1182.0,1197.0,52.0,1142.0,1157.0,0.012864077669902912,0.27742718446601944,0.28106796116504856
0357b01c12eb6b84b5038bbf465fd3b9d4921a29,1368110678,,,80,18,7,5,1,0.8384932971096185,true,9.0,1649378.0,43.0,11.0,false,121.0,848285.0,586.0,2.0,50.0,618.0,653.0,45.0,618.0,648.0,45.0,592.0,623.0,0.010242707637497215,0.13204186150077935,0.13894455577822312
03a331cdfe492cb7a9d531021b444384a27bdd56,1334198184,,,9,9,1,1,1,0.0,true,4.0,1086055.0,18.0,10.0,false,13.0,812082.0,16.0,4.0,52.0,914.0,917.0,52.0,914.0,917.0,52.0,882.0,885.0,0.04012112036336109,0.6684330052990161,0.6707040121120363
03fc7f654d2001bc8e38eaa9b643c7a77992af93,1344954768,,,2,0,2,2,1,1.0,true,1.0,-28161528.0,5.0,2.0,false,4.0,386749.0,6.0,2.0,115.0,112.0,180.0,115.0,112.0,180.0,109.0,98.0,160.0,0.5092592592592593,0.4583333333333333,0.7453703703703703
041e325dd03cbe5874770708f8e3f2b4a73d756c,1328738597,,,8,16,2,2,1,0.41381685030363374,true,1.0,2977.0,4.0,2.0,false,42.0,56282.0,153.0,2.0,179.0,453.0,527.0,179.0,453.0,527.0,168.0,378.0,447.0,0.2147395171537484,0.4815756035578145,0.5692503176620076
046c4ed223f0a60ade90b0fff92625ab7e6a6ab2,1377724189,1.0,,59,0,4,3,1,0.8770878122080994,true,7.0,906835.0,50.0,22.0,false,20.0,250954.0,43.0,1.0,4.0,298.0,299.0,4.0,295.0,296.0,4.0,286.0,287.0,0.005452562704471102,0.31297709923664124,0.31406761177753545
0493c803ae9612f87ed028e1a39e880aead5bdcb,1381873734,3.0,1.0,73,65,3,2,1,0.521325886847662,true,2.0,2887342.0,21.0,9.0,false,129.0,99395.0,546.0,6.0,1017.0,3946.0,4506.0,783.0,3444.0,3807.0,987.0,2994.0,3531.0,0.15590973646836045,0.4726211140918416,0.5573615275366893
04986f2f0c4a570c1cb786aa69a5608620108e50,1326398475,,,27,9,3,2,1,0.6159773188064962,true,2.0,96864.0,8.0,3.0,false,17.0,285695.0,35.0,2.0,7.0,389.0,390.0,7.0,388.0,389.0,7.0,296.0,297.0,0.015748031496062992,0.5846456692913385,0.5866141732283464
04a1834dc42fdb6fe19d5115ec6705ebb897aa03,1394741767,,,3,3,1,1,1,0.0,true,1.0,712692.0,30.0,6.0,false,6.0,53594.0,12.0,5.0,299.0,2758.0,2842.0,277.0,2075.0,2141.0,232.0,734.0,777.0,0.2437238493723849,0.7688284518828452,0.8138075313807531
04c08dfa21e11753984bfa5d874a97ea66ba7712,1381267446,,,5,5,1,1,1,0.0,true,3.0,761771.0,22.0,10.0,false,45.0,5379.0,88.0,6.0,496.0,3487.0,3865.0,337.0,2963.0,3197.0,441.0,2438.0,2771.0,0.07073131701072173,0.39030244839174266,0.44359097455592894
04e333f78ec8f22cdc0f0ab8701ae6a277bacbd5,1388735765,,,9,0,1,1,1,0.0,true,5.0,2066562.0,61.0,5.0,false,14.0,621568.0,21.0,3.0,44.0,1289.0,1306.0,44.0,1122.0,1139.0,33.0,1137.0,1143.0,0.0262954369682908,0.880123743232792,0.8847641144624904
053cd092b1666455907427732f455bf28132a316,1376305480,,,48,6,2,2,2,0.9509560484549724,true,4.0,16738325.0,37.0,6.0,false,10.0,1389102.0,15.0,2.0,113.0,313.0,373.0,94.0,297.0,341.0,100.0,307.0,354.0,0.16584564860426929,0.5057471264367817,0.5829228243021346
05691c2e4c69e389ec52f8083f0b1d17590aa02b,1373412771,1.0,,10,10,3,2,1,0.9713107216099232,true,2.0,2485143.0,18.0,8.0,false,9.0,209535.0,11.0,2.0,357.0,662.0,872.0,328.0,655.0,837.0,11.0,45.0,48.0,0.2222222222222222,0.8518518518518519,0.9074074074074074
05f688e49fbf543a6c69c0f186279c6732118470,1391696091,,1.0,2,1,1,1,1,0.0,true,1.0,84967.0,12.0,3.0,false,2.0,905803.0,2.0,2.0,67.0,2223.0,2266.0,46.0,1645.0,1670.0,37.0,1998.0,2022.0,0.00521548174581389,0.27436178973373593,0.2776557782047763
0604e77654d0c7eb5fda9600e9ca604da656d856,1369196309,,,21,0,2,2,1,0.9852281360342516,true,2.0,3514552.0,12.0,5.0,false,27.0,208729.0,52.0,4.0,319.0,2779.0,3027.0,319.0,2423.0,2671.0,77.0,2556.0,2572.0,0.016864864864864864,0.5528648648648649,0.5563243243243243
060c0e12084691398a9c067aae68e93cf841f655,1392800929,,,5,4,2,2,1,0.7642045065086203,true,2.0,97108.0,13.0,4.0,false,22.0,1168230.0,36.0,2.0,55.0,882.0,904.0,54.0,869.0,890.0,50.0,875.0,893.0,0.0069021518473406426,0.11855460820138045,0.12099066179455947
073aa8104c30f61e5366cef5be644e3bc325c626,1406073506,3.0,,907,98,3,3,1,0.6690760027900735,true,1.0,2625536.0,29.0,11.0,false,36.0,6443560.0,64.0,6.0,0.0,716.0,716.0,0.0,671.0,671.0,0.0,638.0,638.0,0.0008051529790660224,0.5144927536231884,0.5144927536231884
0777911704a603a8f34cb17ce2b35e5186a566b5,1380463544,,,15,0,1,1,1,0.0,true,3.0,3779198.0,32.0,8.0,false,16.0,248415.0,32.0,2.0,73.0,275.0,306.0,73.0,249.0,280.0,63.0,239.0,260.0,0.06584362139917696,0.2469135802469136,0.2685185185185185
07a8751f799ede6b3d4868d8268148f21e17a47a,1398361117,,1.0,3,3,2,2,1,0.9182958340544896,true,2.0,558142.0,34.0,11.0,false,4.0,533328.0,7.0,4.0,320.0,2751.0,2873.0,297.0,2303.0,2405.0,252.0,627.0,715.0,0.21495327102803735,0.5335598980458793,0.6083262531860663
07d1e0468a5146cb69ab9906af4c854e871f6b8e,1373030084,,,70,479,1,1,1,0.0,true,2.0,2241715.0,23.0,10.0,false,70.0,99953.0,163.0,3.0,4.0,1637.0,1639.0,4.0,1306.0,1308.0,3.0,1431.0,1432.0,0.0007732456988208003,0.2768219601778465,0.2770152716025517
081b652ce471c6c8c3de11edfc9deb47c48b2182,1351709465,0.0,,204,171,19,11,1,0.656832632766363,true,8.0,226450.0,34.0,6.0,false,122.0,200533.5263157895,791.0,2.0,52.0,910.0,943.0,52.0,877.0,910.0,49.0,840.0,871.0,0.0177367860943597,0.2983327421071302,0.3093295494856332
08477750a5b3261cc69c74f0cfb7d0eefae888d6,1395781418,,,1,6,1,1,1,0.0,true,2.0,48816.0,24.0,7.0,false,4.0,1126997.0,4.0,2.0,313.0,588.0,756.0,204.0,503.0,595.0,210.0,429.0,530.0,0.31029411764705883,0.6323529411764706,0.7808823529411765
08af981ffc104d7cb836c1b674e1d73724eeaf88,1375078885,,,72,6,7,4,1,0.9032629165116904,true,4.0,6199735.0,22.0,16.0,false,15.0,806581.0,34.0,8.0,7.0,988.0,988.0,7.0,932.0,932.0,7.0,752.0,752.0,0.01045751633986928,0.9843137254901959,0.9843137254901959
08f8773b9a4fe7fea248b4501230ebd6e6ef2fde,1370868477,1.0,,89,46,5,3,1,0.433958370359285,true,6.0,4379359.0,32.0,20.0,false,106.0,21856.0,346.0,9.0,4.0,2461.0,2462.0,4.0,2305.0,2306.0,0.0,1593.0,1593.0,0.00020820320632937748,0.3318759108890277,0.3318759108890277
092a59a65a243bf1c96dbcf61e724c03a424373c,1394670689,,,5,1,1,1,1,0.0,true,3.0,386168.0,30.0,7.0,false,1.0,2369642.0,1.0,2.0,34.0,880.0,903.0,29.0,841.0,860.0,17.0,845.0,851.0,0.011795543905635648,0.5543905635648755,0.5583224115334207
0946017e289cc865913980dbe199106d9b152cf3,1371327026,,,41,1,4,2,1,0.9047231547114428,true,5.0,1377829.0,42.0,21.0,false,31.0,161883.0,69.0,8.0,47.0,3173.0,3182.0,47.0,3031.0,3040.0,43.0,2191.0,2198.0,0.009023789991796555,0.4495488105004102,0.4509844134536505
09ccc2f9315eb0441d5f7793326614cc25814089,1327581521,,,268,47,12,8,1,0.7616069775325021,true,17.0,3747117.0,69.0,34.0,false,55.0,35774.25,191.0,2.0,3.0,543.0,544.0,3.0,542.0,543.0,3.0,411.0,412.0,0.006172839506172839,0.6358024691358025,0.6373456790123457
0a1ffce72ecc1f0ac44181874f1b410ffe80bdd5,1383029145,,,9,9,3,3,1,0.6223659728744493,true,3.0,37138.0,11.0,3.0,false,143.0,395364.0,383.0,2.0,15.0,2767.0,2780.0,12.0,2027.0,2038.0,12.0,2392.0,2402.0,0.002010827532869296,0.3701469450889405,0.3716937354988399
0a394707bee38182d980b2ea1906c2aaa6f1c389,1320967366,,,6,2,2,1,1,1.0,true,1.0,52589.0,4.0,3.0,false,3.0,28179.0,4.0,3.0,37.0,108.0,134.0,37.0,108.0,134.0,11.0,37.0,46.0,0.13793103448275862,0.4367816091954023,0.5402298850574713
0b23bdf77d573a30a437ebaf9c6ea734d5fec9bf,1361841762,,,2,14,1,1,1,0.0,true,1.0,168179.0,14.0,7.0,false,2.0,299375.0,2.0,5.0,359.0,1971.0,2115.0,292.0,1803.0,1900.0,316.0,1869.0,1987.0,0.07934918648310388,0.4680851063829787,0.497622027534418
0b308ae4bebbe2e568c7b9ad73e141cc653a0101,1371501605,,,36,10,4,4,1,0.7666845104020424,true,4.0,2405300.0,33.0,12.0,false,160.0,322943.0,823.0,2.0,65.0,2007.0,2038.0,65.0,1777.0,1808.0,63.0,1762.0,1791.0,0.01306389058991631,0.35986936109410084,0.3657889365176567
0bfe1fd5639d1e1bb62bc8de1d868efa6214d922,1344294211,,,16,27,2,2,1,0.44648134689680297,true,2.0,84387.0,8.0,3.0,false,65.0,7188.0,320.0,2.0,319.0,1006.0,1166.0,319.0,1006.0,1166.0,286.0,956.0,1095.0,0.13250230840258542,0.44182825484764543,0.5060018467220684
0c151d7d7ea00627fad182898958db55b1fef3fd,1390916987,,,4,10,4,4,1,0.7419158534223446,true,9.0,6658051.0,49.0,15.0,false,68.0,853971.25,217.0,4.0,10.0,286.0,291.0,10.0,285.0,290.0,6.0,172.0,173.0,0.00618921308576481,0.15296198054818744,0.15384615384615385
0cba85cb267994018c8a0d5e40b2ed0b5a7837df,1347923381,,,37,28,2,2,1,0.9792415350396868,true,3.0,194163.0,14.0,6.0,false,36.0,1084087.5,88.0,3.0,1155.0,1530.0,1530.0,1154.0,1526.0,1526.0,1086.0,1441.0,1441.0,0.4294745160015804,0.5697352824970368,0.5697352824970368
0cd8f34eed28a2c1a77d56fe4b0e00816ef48780,1338569174,,,30,30,12,2,2,0.8852414109315755,true,2.0,432252.0,11.0,4.0,false,5.0,20910.916666666668,11.0,4.0,30.0,660.0,660.0,30.0,660.0,660.0,9.0,23.0,23.0,0.10869565217391304,0.2608695652173913,0.2608695652173913
0d388b4effa059bd417024854d0c90f7ecf4c82c,1380167794,,,4,2,1,1,1,0.0,true,6.0,5379554.0,32.0,12.0,false,2.0,1865264.0,4.0,3.0,8.0,956.0,959.0,8.0,904.0,907.0,8.0,317.0,320.0,0.0234375,0.828125,0.8359375
0d5fb06b39e8244429be72f05e2066d24572dc2e,1368625651,1.0,,451,96,17,12,1,0.7922238725525185,true,11.0,2285911.0,66.0,21.0,false,192.0,4738.823529411765,1261.0,1.0,36.0,700.0,732.0,36.0,539.0,571.0,35.0,677.0,708.0,0.007926023778071334,0.14927344782034346,0.15609863496257154
0db1e4ed2a8ecb3dc856c744e2451a10a37678d1,1391140670,,,4,92,55,4,1,0.9136723005247854,true,1.0,152983.0,9.0,4.0,false,93.0,64021.4,377.0,4.0,494.0,4141.0,4350.0,479.0,3361.0,3562.0,488.0,3135.0,3341.0,0.06770040149522359,0.4341686279939084,0.4626886335317735
0e4bd7f93b9bfadcc2bb6dfaeae7bb5ee00c194b,1376216535,1.0,,25,1,3,3,1,0.8725416159876916,true,3.0,1075321.0,12.0,2.0,false,148.0,199762.0,710.0,2.0,238.0,3137.0,3366.0,236.0,2373.0,2601.0,6.0,2837.0,2839.0,0.0012495537308104248,0.5066047840057123,0.5069617993573724
0e5cb31afd4d05e2ab9f63cc27f0389ceafc67ae,1372081028,2.0,,239,23,4,3,1,0.705990945008903,true,3.0,812150.0,22.0,4.0,false,15.0,1373124.75,28.0,2.0,45.0,718.0,751.0,45.0,698.0,731.0,12.0,588.0,588.0,0.0202808112324493,0.9188767550702028,0.9188767550702028
0e932e6b2390ee8731134cfdb1dcdea3adfc8062,1353025126,,,0,1,1,1,1,0.0,true,3.0,308518.0,19.0,6.0,false,43.0,7119.0,99.0,2.0,699.0,1462.0,1852.0,662.0,1440.0,1798.0,552.0,1364.0,1641.0,0.1840878828229028,0.4543941411451398,0.5466045272969374
0efac0cac29db96b7903a83d23551dd05d421cfb,1394097576,,,97,131,10,3,2,0.7470584157438899,true,3.0,619801.0,17.0,3.0,false,20.0,3797915.9,47.0,2.0,204.0,604.0,704.0,167.0,508.0,575.0,146.0,596.0,639.0,0.15857605177993528,0.6440129449838188,0.6903991370010788
0fa3f0e6da4e8f1d5d09e6797bb5eae806ece400,1344431601,1.0,,11,11,2,2,1,0.6840384356390417,true,5.0,118448.0,19.0,5.0,false,48.0,271063.5,134.0,3.0,2.0,1020.0,1022.0,2.0,1020.0,1022.0,2.0,969.0,971.0,0.0013736263736263735,0.4441391941391941,0.445054945054945
0ff9373de6e11d7040b6b289cb3239a9ee9a924d,1379154413,,1.0,3,3,1,1,1,0.0,true,1.0,167458.0,7.0,3.0,false,1.0,6259627.0,1.0,3.0,120.0,1595.0,1617.0,120.0,1480.0,1502.0,61.0,280.0,289.0,0.18507462686567164,0.8388059701492537,0.8656716417910447
100e962bb989ea3adc8324365dd84f87634691ea,1382038536,,1.0,1,1,1,1,1,0.0,true,2.0,7813.0,7.0,3.0,false,5.0,4531594.0,6.0,2.0,20.0,2074.0,2088.0,20.0,1627.0,1641.0,20.0,1869.0,1883.0,0.0032967032967032967,0.29356357927786497,0.2957613814756672
101f000d3ca25761d75f626fe4379143ef5a6a70,1366849415,,,6,7,1,1,1,0.0,true,3.0,14594806.0,24.0,14.0,false,11.0,1813472.0,21.0,7.0,1.0,817.0,818.0,0.0,757.0,758.0,0.0,328.0,328.0,0.0012738853503184713,0.4191082802547771,0.4191082802547771
102c917be984079e53e729cc50554c96ba24f248,1333980480,,,31,3,3,2,1,0.5264143616682583,true,5.0,-33123233.0,27.0,16.0,false,3.0,4107611.666666666,7.0,6.0,1.0,101.0,102.0,1.0,100.0,101.0,0.0,41.0,41.0,0.016393442622950817,0.6885245901639344,0.6885245901639344
10593c2eaf4eff4edb13b70f023acbbf743f129f,1376519404,1.0,,186,138,13,9,1,0.7573253294004106,true,10.0,1709877.0,44.0,12.0,false,161.0,204972.23076923078,678.0,2.0,714.0,544.0,1159.0,706.0,538.0,1145.0,695.0,528.0,1125.0,0.122837980938934,0.09336392516766677,0.19872926226614893
10639b5b67c5c961122c59c437ddf5da02808f08,1382592880,,,1,1,1,1,1,0.0,true,1.0,27382.0,13.0,6.0,false,1.0,2341504.0,2.0,6.0,14.0,1126.0,1138.0,11.0,1064.0,1074.0,1.0,431.0,431.0,0.00408997955010225,0.8834355828220859,0.8834355828220859
1090dbecfa74e97b48bb974834186860c501f7da,1343317304,1.0,,26,1,3,3,1,0.5496000912634809,true,1.0,13400.0,6.0,3.0,false,11.0,589733.0,36.0,3.0,1.0,1130.0,1130.0,1.0,1128.0,1128.0,1.0,393.0,393.0,0.004901960784313725,0.965686274509804,0.965686274509804
11120aa5bbdff7d61ff9418cf6e5526e5bcba180,1352692346,,,0,17,3,3,1,0.8726389366057714,true,1.0,170808.0,12.0,6.0,false,76.0,29577.0,255.0,5.0,10.0,1842.0,1845.0,10.0,1819.0,1822.0,10.0,1697.0,1700.0,0.0037376826367652057,0.5769622833843018,0.5779816513761468
11b9305e3f0dcff7f5f92863cfd3679fd7b6a6a3,1394509094,,1.0,160,2,4,4,1,0.8706233452617211,true,15.0,4385985.0,181.0,53.0,false,35.0,370807.0,46.0,4.0,28.0,920.0,930.0,28.0,918.0,928.0,25.0,904.0,911.0,0.0034396084138113513,0.1197248313268951,0.12065087974599815
121189401a97e5f471a287c453d7f2013c92477a,1385488429,,1.0,7,3,1,1,1,0.0,true,3.0,91231.0,9.0,2.0,false,3.0,62886.0,3.0,2.0,528.0,1095.0,1353.0,429.0,1002.0,1187.0,177.0,461.0,509.0,0.31010452961672474,0.8048780487804879,0.8885017421602788
1212f66b188bbe40ac7219908eb47af26ebf2edc,1382351792,,1.0,1,1,1,1,1,0.0,true,1.0,122414.0,12.0,7.0,false,7.0,943156.0,12.0,5.0,54.0,713.0,726.0,54.0,690.0,703.0,38.0,665.0,667.0,0.03513513513513514,0.6,0.6018018018018018
1239f61c2b4ddad3087a2e4e59824fd000c5760e,1324152674,,,2,3,1,1,1,0.0,true,1.0,202602.0,7.0,5.0,false,1.0,1661596.0,2.0,3.0,90.0,331.0,354.0,90.0,330.0,353.0,13.0,77.0,78.0,0.12844036697247707,0.7155963302752294,0.7247706422018348
124c9b682651610c3d31059186401f5342a9ddcd,1382633781,,,120,10,4,2,1,0.8379822437877837,true,1.0,4865.0,17.0,5.0,false,131.0,32659.5,369.0,1.0,148.0,31.0,179.0,146.0,31.0,177.0,8.0,31.0,39.0,0.0013988187752564502,0.004973577867578489,0.006216972334473112
1298b1880a07596832cd981ee60e4c053efccec8,1368039519,,,310,15,5,1,1,0.5489261903960326,true,4.0,171615.0,15.0,5.0,false,14.0,84612.6,33.0,3.0,195.0,2563.0,2629.0,192.0,2165.0,2230.0,186.0,2267.0,2326.0,0.04172244533690317,0.5060240963855421,0.5191878625613565
12e663a8b0b253970e3bccd373d3d2f3d462f6b6,1342455644,,,11,8,3,3,1,0.858059727974443,true,1.0,145830.0,7.0,3.0,false,21.0,558073.0,49.0,3.0,217.0,761.0,875.0,217.0,761.0,875.0,186.0,640.0,741.0,0.0990990990990991,0.3396926338102809,0.3932167461579226
132f13e5b095bdeaa0db72b151a3bf912ccfca36,1392153333,1.0,,98,0,2,2,1,0.8192649712314392,true,9.0,2242208.0,105.0,27.0,false,173.0,324524.0,885.0,3.0,6.0,1548.0,1551.0,6.0,1339.0,1342.0,3.0,1478.0,1478.0,0.0005449591280653951,0.20149863760217984,0.20149863760217984
138f24dea3b1fa34a39eaa0e937b19657b287ccc,1384443605,,,104,27,3,1,1,0.6685820240890388,true,12.0,2001396.0,67.0,22.0,false,21.0,1256737.0,41.0,2.0,40.0,986.0,1013.0,39.0,828.0,854.0,31.0,925.0,946.0,0.004857316332726169,0.14055859137826351,0.14374620522161505
13eee3d1d7b40bc334d663b7cea7c65a8f960dfe,1361373603,,,1,1,1,1,1,0.0,true,2.0,3820.0,9.0,4.0,false,27.0,192116.0,39.0,2.0,482.0,1509.0,1834.0,431.0,1399.0,1686.0,342.0,1288.0,1499.0,0.08710005078720162,0.3273235144743525,0.3809040121889284
1405a6440d646524d41adfed4fc1344948e2871f,1353669884,,,7,1,1,1,1,0.0,true,1.0,279050.0,9.0,5.0,false,19.0,1394891.0,29.0,3.0,263.0,308.0,564.0,262.0,308.0,563.0,3.0,214.0,215.0,0.017543859649122806,0.9429824561403508,0.9473684210526316
14129b4af8795a28a62b69897dc5cd6602353cc9,1343763115,,,22,16,4,2,1,0.9252869830964616,true,1.0,11271.0,5.0,2.0,false,64.0,324.0,303.0,2.0,285.0,889.0,1042.0,285.0,889.0,1042.0,253.0,849.0,981.0,0.1218809980806142,0.4078694817658349,0.4712092130518234
1428956919ffdaf75297fd225452abb9649e6c32,1357320989,,,53,37,15,12,1,0.942663608111686,true,1.0,303096.0,10.0,5.0,false,130.0,233.0,705.0,3.0,797.0,1792.0,2299.0,730.0,1701.0,2159.0,644.0,1578.0,1960.0,0.18965010291090856,0.4642752131725963,0.5765951190826227
142c55e82a4d36af887439a94054617a5a0ede9c,1393711654,,1.0,203,566,11,5,1,0.9022146380650136,true,9.0,359646.0,125.0,13.0,false,9.0,6485765.818181817,14.0,1.0,486.0,1033.0,1303.0,399.0,884.0,1091.0,229.0,577.0,665.0,0.26136363636363635,0.6568181818181819,0.7568181818181818
143cba56cf65201c4b519ba295cb222b0088ad0a,1392248498,,,16,2,1,1,1,0.0,true,4.0,603111.0,28.0,7.0,false,12.0,4302274.0,21.0,3.0,18.0,829.0,831.0,18.0,804.0,806.0,17.0,772.0,774.0,0.012684989429175477,0.5447498238195913,0.5461592670894997
14468d07f6a1f2cb283afc90154aecf2b4c10893,1343391027,,,9,6,2,2,1,0.7219280948873623,true,3.0,486289.0,21.0,5.0,false,11.0,1733003.0,39.0,2.0,12.0,989.0,994.0,12.0,988.0,993.0,12.0,305.0,310.0,0.03178484107579462,0.7481662591687042,0.7603911980440098
14cf5454fb7d15bbf4a1bfe2f0e75a3135430ca3,1377292507,1.0,,11,5,4,4,1,0.7456573285181993,true,4.0,262775.0,21.0,5.0,false,125.0,1124089.0,508.0,2.0,908.0,2571.0,3217.0,689.0,1974.0,2464.0,883.0,2203.0,2832.0,0.1522562866000689,0.3796073027902169,0.4879435067171891
151a4a7548549871e5d489ee0e86e64259266ff0,1351103572,,,19,15,4,2,1,0.946157283142596,true,2.0,153133.0,9.0,3.0,false,91.0,45438.0,555.0,2.0,477.0,1261.0,1605.0,477.0,1248.0,1592.0,424.0,1068.0,1366.0,0.15415306492564382,0.3877402974247369,0.4958287994196591
151fbd6d2f1e83ac6fee2f3f6a25c3414d678d78,1380814349,,,0,156,2,2,1,0.7903183191063738,true,3.0,219771.0,21.0,8.0,false,89.0,373622.5,241.0,3.0,489.0,1549.0,1905.0,331.0,1306.0,1547.0,434.0,1510.0,1820.0,0.07035419699175158,0.2443797509299693,0.294517224648229
152f3cf112df09faf79e932da948c5045802b15d,1364942617,,,33,27,4,2,1,0.969813199230458,true,5.0,-4792619.0,24.0,11.0,false,17.0,1449306.0,45.0,5.0,697.0,901.0,901.0,684.0,876.0,876.0,603.0,770.0,770.0,0.6840317100792752,0.8731596828992072,0.8731596828992072
