commit_id,author_date,bugcount,fixcount,la,ld,nf,nd,ns,ent,revd,nrev,rtime,tcmt,hcmt,self,ndev,age,nuc,app,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr
02132bd91b0a6a694f9c0cbb327e7298735ece66,1357955089,,,1,1,1,1,1,0.0,true,1.0,233920.0,8.0,4.0,false,43.0,274766.0,162.0,4.0,677.0,1274.0,1768.0,676.0,1200.0,1694.0,651.0,1188.0,1660.0,0.18485965409696625,0.3371136943578112,0.4709384746243266
026bb068a542dda727066520c33c34e72af1c2d6,1392433768,,1.0,9,42,3,2,1,0.4966215830615093,true,2.0,703195.0,34.0,7.0,false,2.0,4040473.0,2.0,4.0,8.0,1167.0,1172.0,8.0,1031.0,1036.0,3.0,654.0,654.0,0.004944375772558714,0.8096415327564895,0.8096415327564895
027b78a214e1f7ab7bbda342a024cb13dae8944d,1355868993,5.0,,902,0,4,2,1,0.7517117210855127,true,13.0,1845570.0,54.0,20.0,false,1.0,341867.5,2.0,3.0,2.0,327.0,327.0,2.0,327.0,327.0,2.0,231.0,231.0,0.01171875,0.90625,0.90625
0291266fb61dd398147fa2ae1a37366dd2fa869e,1349132419,,,14,13,3,3,1,0.9185557837269572,true,1.0,6209.0,5.0,2.0,false,44.0,267799.66666666674,114.0,2.0,765.0,720.0,1232.0,761.0,708.0,1216.0,728.0,623.0,1110.0,0.2764505119453925,0.2366325369738339,0.4213120970800152
02a9a18088b62d1c4c5aaafc44523d3dda6db527,1338334614,,,230,16,4,4,1,0.6266921963430906,true,9.0,1641454.0,40.0,10.0,false,54.0,7498.0,145.0,2.0,5.0,931.0,934.0,5.0,931.0,934.0,5.0,762.0,765.0,0.003804692454026633,0.4838300570703868,0.4857324032974002
02afb4d60c93169b9e2aeb7c907fa8919447d561,1331849268,,,1,2,1,1,1,0.0,true,2.0,601687.0,10.0,6.0,false,22.0,2516.0,45.0,2.0,55.0,844.0,871.0,55.0,843.0,870.0,2.0,16.0,17.0,0.06521739130434782,0.3695652173913043,0.39130434782608703
0354f3bb549280332c5418dfcbe11cbefbfb72d4,1389154405,,,60,54,3,3,1,0.9657001325635408,true,10.0,8041194.0,90.0,38.0,false,14.0,2804188.0,18.0,4.0,23.0,2165.0,2179.0,23.0,1819.0,1833.0,11.0,2055.0,2058.0,0.001717967072297781,0.2943450250536865,0.2947745168217609
03b6cc9a87f891fe0ab0019471cb890ea53ae9ea,1353169777,,,5,5,1,1,1,0.0,true,1.0,163785.0,6.0,2.0,false,1.0,6912780.0,1.0,2.0,703.0,1466.0,1858.0,666.0,1444.0,1804.0,556.0,1368.0,1647.0,0.18462048392442826,0.4537620152469341,0.546237984753066
04037aee5dfdae0167a7296927fd3d58a0af911b,1358901397,,,26,0,4,2,2,0.8896749186460426,true,1.0,1180547.0,6.0,2.0,false,3.0,7116020.25,8.0,2.0,0.0,287.0,287.0,0.0,267.0,267.0,0.0,281.0,281.0,0.002915451895043732,0.8221574344023324,0.8221574344023324
041e325dd03cbe5874770708f8e3f2b4a73d756c,1328738597,,,8,16,2,2,1,0.41381685030363374,true,1.0,2977.0,4.0,2.0,false,42.0,56282.0,153.0,2.0,179.0,453.0,527.0,179.0,453.0,527.0,168.0,378.0,447.0,0.2147395171537484,0.4815756035578145,0.5692503176620076
0450e385c9c30a03fcca73ad16e699025223e6e5,1325240273,,,24,1,2,2,1,0.2422921890824148,true,2.0,370919.0,9.0,4.0,false,18.0,1040777.0,33.0,2.0,15.0,350.0,358.0,15.0,349.0,357.0,10.0,260.0,264.0,0.025,0.5931818181818181,0.6022727272727273
046c4ed223f0a60ade90b0fff92625ab7e6a6ab2,1377724189,1.0,,59,0,4,3,1,0.8770878122080994,true,7.0,906835.0,50.0,22.0,false,20.0,250954.0,43.0,1.0,4.0,298.0,299.0,4.0,295.0,296.0,4.0,286.0,287.0,0.005452562704471102,0.31297709923664124,0.31406761177753545
04c08dfa21e11753984bfa5d874a97ea66ba7712,1381267446,,,5,5,1,1,1,0.0,true,3.0,761771.0,22.0,10.0,false,45.0,5379.0,88.0,6.0,496.0,3487.0,3865.0,337.0,2963.0,3197.0,441.0,2438.0,2771.0,0.07073131701072173,0.39030244839174266,0.44359097455592894
04ec96cdc95396ba2f35493a632b603d182ab6ae,1379370680,2.0,,44,18,2,1,1,0.345117314944953,true,3.0,263018.0,25.0,14.0,false,11.0,455739.0,51.0,6.0,145.0,1058.0,1087.0,145.0,956.0,985.0,137.0,909.0,933.0,0.138,0.91,0.934
04f3a4e4bd8a7458021993c6912dec369e1f5894,1385597774,,,10,4,1,1,1,0.0,false,,,,,true,,,,,,,,,,,,,,,,
04f62ad8d874d7e9541bd26b379d5232992f12dd,1377222124,2.0,,59,0,3,2,1,0.5880555517588982,true,1.0,366509.0,9.0,5.0,false,3.0,143685.0,3.0,4.0,184.0,954.0,1060.0,156.0,923.0,1003.0,26.0,202.0,205.0,0.11739130434782608,0.8826086956521739,0.8956521739130435
04f689daa9df689287891d3505b89e3cfed8cd7a,1376284240,1.0,,151,75,2,2,1,0.9954192904269324,true,2.0,15047.0,10.0,4.0,false,6.0,518613.0,12.0,3.0,11.0,688.0,693.0,10.0,662.0,666.0,8.0,153.0,156.0,0.051428571428571435,0.88,0.8971428571428571
05090b275fb3acbd8de25266344fbad9b9648613,1380440361,,,22,4,5,5,1,0.809778528035904,true,2.0,1802027.0,26.0,11.0,false,67.0,445869.0,217.0,4.0,1242.0,2490.0,3501.0,1125.0,2038.0,2935.0,434.0,2217.0,2456.0,0.07077774162056623,0.3608851285388871,0.39977220956719817
05560f73b9d270dfd3295e3b10c65e6e4e464687,1373363661,0.0,,19,51,1,1,1,0.0,true,5.0,1993725.0,28.0,14.0,false,6.0,15122349.0,7.0,6.0,4.0,1868.0,1870.0,4.0,1782.0,1784.0,4.0,915.0,917.0,0.0009615384615384617,0.17615384615384616,0.17653846153846153
067eb74733d00d2d9eda46b313c612746b1bba2e,1326748366,,,4,4,1,1,1,0.0,true,1.0,2133.0,6.0,4.0,false,9.0,49385.0,13.0,2.0,87.0,168.0,232.0,87.0,167.0,231.0,66.0,151.0,196.0,0.12338858195211788,0.279926335174954,0.3627992633517496
06b2b2b22a3f0a90a7ad60c09f360a1cec1f2b94,1353390064,,,12,124,4,3,1,0.7322560543252973,true,2.0,-18482697.0,8.0,2.0,false,9.0,1569502.0,21.0,2.0,14.0,373.0,383.0,13.0,373.0,382.0,11.0,344.0,351.0,0.02553191489361702,0.7340425531914894,0.7489361702127659
06cebd34c6c42be6749bcc680282ee813b12055a,1373003224,,,100,0,3,3,1,0.6551668992678749,true,5.0,1073783.0,31.0,9.0,false,45.0,188796.0,97.0,4.0,157.0,3286.0,3366.0,134.0,2888.0,2952.0,3.0,2317.0,2318.0,0.0007742934572202865,0.448703058459156,0.44889663182346107
06e5909d05321a257afe6fa3b9b440e29cea88e7,1324585611,,,42,29,3,2,1,0.6425228439404754,true,1.0,1861.0,4.0,2.0,false,14.0,289633.33333333326,27.0,2.0,40.0,126.0,155.0,40.0,126.0,155.0,26.0,113.0,129.0,0.06428571428571428,0.2714285714285714,0.30952380952380953
06f0e45712288525d0ae31d133efe30156a1ed71,1355298671,,,12,13,3,3,1,0.8142554996197252,true,3.0,566917.0,29.0,10.0,false,58.0,17345.666666666668,186.0,4.0,767.0,1101.0,1601.0,709.0,1076.0,1526.0,615.0,920.0,1307.0,0.19142324425108764,0.2862026103169671,0.4064636420136731
072e4ad20a6a7f4fff3b59eb7ef3f6fef9aa19d1,1391536691,,,2,1,1,1,1,0.0,true,2.0,254183.0,18.0,11.0,false,145.0,414217.0,425.0,6.0,2019.0,4005.0,4005.0,1754.0,3475.0,3475.0,1066.0,2492.0,2492.0,0.1471521169493863,0.3438146462556889,0.3438146462556889
07e18c680255a38364bdcc4f24598564091b1ce2,1357438129,,,4,47,2,2,1,0.8739810481273578,true,5.0,3370592.0,21.0,6.0,false,17.0,3507449.0,70.0,3.0,87.0,1489.0,1541.0,75.0,1300.0,1347.0,12.0,501.0,503.0,0.02060221870047544,0.7955625990491284,0.7987321711568938
0815320b5b1df711bed25704fd7542a4841c0a04,1326405659,,,1,1,1,1,1,0.0,true,1.0,1693.0,4.0,3.0,false,21.0,274086.0,87.0,2.0,317.0,225.0,466.0,316.0,225.0,465.0,226.0,212.0,366.0,0.443359375,0.416015625,0.716796875
08c7cf5c67a75dea9b453bd915a0cd55e67c4adc,1367278429,0.0,,4,11,1,1,1,0.0,true,1.0,2221903.0,9.0,7.0,false,33.0,1741880.0,69.0,6.0,1282.0,2395.0,2395.0,1246.0,2283.0,2283.0,1192.0,1936.0,1936.0,0.2699095022624434,0.4382352941176471,0.4382352941176471
090bef6ce12ba83706dd328e697d4794c23f2572,1334787736,,,10,1,2,2,1,0.6840384356390417,true,1.0,1755643.0,11.0,11.0,false,23.0,2538.0,42.0,4.0,149.0,759.0,824.0,149.0,758.0,823.0,138.0,679.0,739.0,0.10250737463126844,0.5014749262536873,0.5457227138643068
093e4d38d511c7bb8d48fceebbfd8e350b533075,1328116036,,,2,1,1,1,1,0.0,true,1.0,2376.0,4.0,2.0,false,18.0,7550.0,26.0,2.0,145.0,382.0,444.0,145.0,382.0,444.0,135.0,301.0,359.0,0.19540229885057472,0.4339080459770115,0.5172413793103449
094c7695e8e8261c256c862eaa6774742746f3b9,1330626382,,,1,1,1,1,1,0.0,true,2.0,436872.0,9.0,6.0,false,17.0,295208.0,33.0,4.0,341.0,331.0,591.0,341.0,330.0,590.0,339.0,275.0,533.0,0.3434343434343434,0.2787878787878788,0.5393939393939394
09c7fc3b694ab401d42c9e59b17e24bbe4383588,1366119086,,,20,2,4,4,1,0.8273241670592509,true,2.0,1399581.0,16.0,8.0,false,90.0,2711626.5,261.0,5.0,1059.0,1558.0,2202.0,1025.0,1491.0,2104.0,982.0,1453.0,2033.0,0.22582127268550425,0.3340225132092809,0.4672639558924879
09d978994325b28c76050f112af3ee66b84a5e1f,1343077307,1.0,,111,2,4,4,1,0.7459129218435886,true,2.0,36936.0,15.0,7.0,false,58.0,837896.75,169.0,3.0,710.0,1394.0,1742.0,710.0,1393.0,1741.0,549.0,1326.0,1529.0,0.2811860940695297,0.6784253578732107,0.7822085889570553
09fffd6928f5fa371ec66857eef394852b6c25e0,1326208093,,,2,2,1,1,1,0.0,true,1.0,122480.0,6.0,4.0,false,3.0,3449637.0,4.0,3.0,4.0,401.0,404.0,4.0,400.0,403.0,1.0,308.0,308.0,0.00411522633744856,0.6358024691358025,0.6358024691358025
0a09bf5faeb30b675fdb8f517c61166ef794bad3,1346987030,,,3,1,2,2,1,1.0,true,1.0,287640.0,10.0,6.0,false,8.0,404482.5,16.0,6.0,347.0,768.0,1023.0,346.0,768.0,1022.0,249.0,513.0,707.0,0.1026694045174538,0.21108829568788504,0.29075975359342915
0a75a9d509b807474252a624596611185d3e391e,1366787432,,,74,30,1,1,1,0.0,true,5.0,464918.0,19.0,5.0,false,28.0,422821.0,70.0,2.0,13.0,228.0,230.0,13.0,223.0,225.0,12.0,154.0,156.0,0.044520547945205484,0.5308219178082192,0.5376712328767124
0b2d1ac2356b250054f993a7eab30107a08bb3ea,1371368756,,,2,6,1,1,1,0.0,true,1.0,-1671839.0,8.0,4.0,false,4.0,6165436.0,3.0,4.0,259.0,913.0,969.0,259.0,892.0,948.0,233.0,768.0,809.0,0.22285714285714286,0.7323809523809524,0.7714285714285715
0b7f272ab58d64693c3630aa0204dda7850163e6,1370386349,,,7,3,1,1,1,0.0,true,1.0,-2663649.0,6.0,2.0,false,8.0,1098552.0,20.0,2.0,49.0,915.0,950.0,36.0,887.0,909.0,13.0,806.0,807.0,0.0136986301369863,0.7896281800391389,0.7906066536203522
0bae0b755ab51923d519821cea8c021a84a8c564,1378921512,,,12,0,2,2,1,0.6500224216483541,true,2.0,539637.0,16.0,6.0,false,9.0,2000.0,46.0,2.0,772.0,1295.0,1829.0,761.0,1075.0,1598.0,753.0,1259.0,1775.0,0.1254366993844618,0.2096157045416736,0.2954583264015971
0be2ee14211766dc50d504935e198d3f0a6527a8,1386173630,,,5,0,1,1,1,0.0,true,2.0,4090024.0,16.0,10.0,false,34.0,1403155.0,80.0,7.0,80.0,1361.0,1365.0,78.0,1344.0,1347.0,44.0,1286.0,1290.0,0.006638147219353887,0.1898510104735212,0.1904410680041304
0c2ce3980459526a01696b63ea5d5294987ad19b,1330415609,,,4,2,2,2,1,1.0,true,2.0,25796.0,7.0,3.0,false,13.0,278635.0,27.0,2.0,202.0,546.0,661.0,202.0,546.0,661.0,197.0,532.0,643.0,0.20668058455114824,0.5563674321503131,0.6722338204592901
0d447f6edd406547e828c592823ac6624e56e91f,1391099311,,1.0,1,1,1,1,1,0.0,true,2.0,611252.0,12.0,4.0,false,67.0,309023.0,154.0,3.0,53.0,2489.0,2501.0,52.0,2095.0,2107.0,48.0,2386.0,2394.0,0.006789524733268671,0.33074684772065954,0.3318553415546626
0d4c759fb4c5632fb8c27668554d4699d0e7f6e7,1391949204,,,2,2,2,1,1,1.0,true,1.0,125482.0,8.0,3.0,false,5.0,854590.0,5.0,3.0,1724.0,1626.0,3069.0,1464.0,1218.0,2411.0,843.0,1401.0,1987.0,0.1155689442694783,0.19197590031493908,0.2722168971655484
0d51778bca2f7eb8a1ba4fb89e0e9a47c73fc466,1352150261,,,1,3,1,1,1,0.0,true,2.0,237859.0,21.0,10.0,false,78.0,5720.0,391.0,5.0,517.0,1317.0,1317.0,517.0,1280.0,1280.0,462.0,1225.0,1225.0,0.16065232477446215,0.4253990284524636,0.4253990284524636
0dfc97d6bebe3c8da8e7e20d63319c2ac4fa53f2,1352853614,,,14,75,1,1,1,0.0,true,1.0,494803.0,7.0,3.0,false,66.0,55501.0,172.0,3.0,1372.0,612.0,1782.0,1353.0,596.0,1747.0,1280.0,563.0,1653.0,0.43116795691686294,0.18983507236620667,0.5567149108044429
0ea89080abf17110033953ce272f30f278d0fefc,1380811315,,,64,1,3,2,1,0.5546422452038161,true,5.0,697451.0,31.0,7.0,false,121.0,18379.0,347.0,2.0,186.0,1858.0,1992.0,184.0,1532.0,1665.0,184.0,1636.0,1768.0,0.02993527508090615,0.2648867313915857,0.28624595469255665
0f640dd33996c53e38e141bb30b0f5fa9d56e829,1355839017,,,17,0,3,2,1,0.6450756427253816,true,6.0,207545.0,24.0,8.0,false,89.0,4536.0,277.0,2.0,0.0,1752.0,1752.0,0.0,1711.0,1711.0,0.0,1635.0,1635.0,0.0003044140030441401,0.4980213089802131,0.4980213089802131
0fe9beb7c0ae763c9d5bfd8598ec7e79b2fbf42c,1364291231,,,7,0,2,2,1,0.5916727785823275,true,5.0,551094.0,24.0,8.0,false,112.0,184173.0,576.0,4.0,2.0,1815.0,1816.0,2.0,1579.0,1580.0,2.0,1586.0,1587.0,0.0007070469007777517,0.3740278105114306,0.37426349281168986
0fed513b695cd15aaca24d24926a1c7d13e63509,1371016847,,,32,1,2,2,1,0.4394969869215134,true,4.0,3769147.0,20.0,13.0,false,141.0,141894.0,764.0,8.0,15.0,2817.0,2817.0,15.0,2399.0,2399.0,14.0,2492.0,2492.0,0.003114617940199336,0.5176495016611296,0.5176495016611296
0fee496538a36e7db5b7e2c7e5bbd5cff2aedd53,1367854424,,,4,2,1,1,1,0.0,true,2.0,-4614060.0,11.0,7.0,false,0.0,0.0,0.0,5.0,832.0,882.0,984.0,814.0,859.0,945.0,748.0,716.0,807.0,0.7909186906019008,0.7571277719112989,0.853220696937698
0ff26160f9a7ae2a4df33c4aaf0dbb59d76ac8d5,1378895430,,1.0,47,3,2,2,1,0.9895875212220556,true,3.0,1145576.0,27.0,9.0,false,4.0,1738110.0,6.0,4.0,360.0,2323.0,2457.0,359.0,2103.0,2237.0,356.0,2103.0,2236.0,0.0594900849858357,0.3506082319613398,0.3727712047992001
0ff9373de6e11d7040b6b289cb3239a9ee9a924d,1379154413,,1.0,3,3,1,1,1,0.0,true,1.0,167458.0,7.0,3.0,false,1.0,6259627.0,1.0,3.0,120.0,1595.0,1617.0,120.0,1480.0,1502.0,61.0,280.0,289.0,0.18507462686567164,0.8388059701492537,0.8656716417910447
10caf4b48fa67b160e6024a801efbda292d44ebf,1350942810,,,62,7,3,3,1,0.7255496042691213,true,6.0,2479914.0,34.0,15.0,false,57.0,918322.0,163.0,4.0,184.0,2473.0,2496.0,181.0,2419.0,2441.0,164.0,2126.0,2138.0,0.060506050605060514,0.7799779977997799,0.7843784378437844
10e25db4befe1173af516a053ac01f0f7b6dac56,1345161064,,,11,2,3,2,1,0.7816596645276667,true,4.0,66604.0,27.0,11.0,false,61.0,1328945.666666667,140.0,2.0,975.0,467.0,1258.0,975.0,467.0,1258.0,923.0,416.0,1169.0,0.40473061760840995,0.18265440210249675,0.5124835742444153
111d9dc267cdc305802c6e2f794012f56cb403d3,1391441659,,,23,0,1,1,1,0.0,true,2.0,579668.0,12.0,3.0,false,5.0,651371.0,5.0,3.0,61.0,2144.0,2155.0,61.0,1562.0,1573.0,60.0,1884.0,1894.0,0.008427742470295662,0.26043105830339874,0.2618126554296767
114109dbf4094ae6b6333d41c84bebf6f85c4e48,1347538022,,,1,1,1,1,1,0.0,true,1.0,6441.0,8.0,3.0,false,18.0,1500566.0,25.0,3.0,80.0,985.0,1040.0,79.0,983.0,1037.0,49.0,791.0,825.0,0.020024028834601526,0.3171806167400881,0.33079695634761713
1182871ddde43ff8721599d7cb22b211e09e0108,1347968440,,,42,1,3,2,1,0.3293132040456119,true,1.0,166762.0,6.0,2.0,false,16.0,631129.0,78.0,3.0,97.0,1052.0,1055.0,96.0,1035.0,1038.0,27.0,405.0,408.0,0.05333333333333334,0.7733333333333333,0.7790476190476191
1187aa490004ee12ad76f99c04595ea75e7aef15,1337067184,,,1,1,1,1,1,0.0,true,1.0,-35517062.0,6.0,4.0,false,2.0,2720348.0,2.0,3.0,8.0,55.0,60.0,8.0,53.0,58.0,6.0,39.0,42.0,0.0958904109589041,0.547945205479452,0.589041095890411
12c73ee65372fd1b0a3d3417cd91e548fd7afd2b,1360018353,,,16,2,2,2,1,0.5032583347756457,true,4.0,318091.0,29.0,12.0,false,46.0,444815.0,82.0,4.0,0.0,2006.0,2006.0,0.0,1843.0,1843.0,0.0,1780.0,1780.0,0.00026602819898909286,0.4737962223995744,0.4737962223995744
1335352df30c3802df8d430e30e7bb7564d01132,1332141084,,,6,0,3,3,1,0.7896900821428475,true,3.0,1097731.0,11.0,5.0,false,21.0,286751.0,46.0,1.0,4.0,444.0,446.0,4.0,444.0,446.0,2.0,436.0,436.0,0.0025575447570332483,0.3725490196078432,0.3725490196078432
135f1542857007d91270cc764e1ec700d43dfc98,1338505136,,,11,1,2,2,2,0.41381685030363374,true,1.0,341187.0,5.0,2.0,false,13.0,585785.0,27.0,2.0,130.0,109.0,134.0,130.0,109.0,134.0,127.0,107.0,131.0,0.9552238805970148,0.8059701492537313,0.9850746268656716
13ca1b923e479905f9d1debdea6125be92f44808,1332199996,,,3,0,1,1,1,0.0,true,1.0,14020.0,4.0,2.0,false,7.0,2957174.0,7.0,2.0,16.0,476.0,486.0,16.0,476.0,486.0,14.0,460.0,468.0,0.012744265080713678,0.39167374681393374,0.3984706881903144
13cb4e7d3fb7b119f7ee01d8aa3f265d4be20090,1386801401,,,5,1,1,1,1,0.0,true,3.0,4387440.0,38.0,19.0,false,37.0,1184.0,157.0,4.0,1883.0,1291.0,2701.0,1566.0,1214.0,2339.0,1786.0,1255.0,2573.0,0.2614101813926273,0.18373317729666472,0.3765359859566999
13dc283bf59b602a37f26b480338c33f2991d645,1389830465,,,1,1,1,1,1,0.0,true,3.0,2416069.0,51.0,17.0,false,10.0,851353.0,22.0,6.0,58.0,1058.0,1091.0,58.0,941.0,974.0,9.0,533.0,533.0,0.014285714285714284,0.7628571428571429,0.7628571428571429
1414ce19d129b9c659e3ca33cdcf686af0332e31,1388807014,,,16,16,2,2,1,1.0,true,2.0,3864282.0,24.0,15.0,false,7.0,8707950.0,9.0,8.0,200.0,2725.0,2783.0,200.0,2327.0,2385.0,183.0,1810.0,1854.0,0.026421596783457783,0.26005169442848936,0.26636990235496844
1442177d5d1c388d75e7d7f0316e2c2891f5b779,1352080536,,,21,1,2,2,1,0.6840384356390417,true,2.0,1342732.0,19.0,10.0,false,17.0,15763.0,39.0,5.0,603.0,1618.0,1899.0,594.0,1578.0,1858.0,558.0,1367.0,1619.0,0.19477351916376304,0.4766550522648084,0.5644599303135889
14820cea9f65f1fc1736c5d8e0ed6d213eac8264,1382641959,,,11,10,2,2,1,0.2761954276479391,true,2.0,3994266.0,26.0,12.0,false,7.0,4344090.0,17.0,11.0,325.0,3857.0,3982.0,323.0,3388.0,3513.0,282.0,2858.0,2967.0,0.04397141081417029,0.4442200124300808,0.4611559975139838
14b66b4ba69cdec45b9930a14c1bb19dae00e07f,1369926270,,,1,1,1,1,1,0.0,true,1.0,20824.0,8.0,3.0,false,2.0,1776787.0,3.0,2.0,478.0,1874.0,2232.0,478.0,1527.0,1885.0,16.0,70.0,80.0,0.0752212389380531,0.3141592920353982,0.3584070796460177
14e2ed3ace769c4deaca3c48a2fa59863f637a5f,1351228195,,,105,119,3,2,1,0.5263943117038399,true,7.0,132781.0,31.0,9.0,false,95.0,6965.333333333332,579.0,3.0,458.0,1619.0,1905.0,429.0,1608.0,1869.0,440.0,1492.0,1763.0,0.15869017632241816,0.5372436128103635,0.6347607052896725
14f0bc7c986b3ede8170a304b79011148f6a71a5,1333549706,,,3,29,5,4,2,0.42783096134531773,true,2.0,528410.0,9.0,4.0,false,19.0,1568968.833333333,42.0,2.0,64.0,730.0,770.0,64.0,730.0,770.0,51.0,597.0,626.0,0.0408483896307934,0.4697564807541241,0.4925373134328358
1504cbc5d4a27695fa663f0b0f3f7b48745bdb45,1360597913,1.0,,22,5,5,3,1,0.8484091028202008,true,2.0,370686.0,11.0,4.0,false,122.0,373677.8,763.0,2.0,1.0,1020.0,1021.0,0.0,915.0,915.0,1.0,878.0,879.0,0.0005235602094240838,0.2301047120418848,0.23036649214659685
15103e58443af95451a9ba22bc4a9083950d386e,1381191131,1.0,,2,2,2,1,1,1.0,true,2.0,125228.0,23.0,10.0,false,1.0,6665980.0,1.0,3.0,767.0,1112.0,1112.0,727.0,984.0,984.0,316.0,339.0,339.0,0.7406542056074766,0.794392523364486,0.794392523364486
152e460a004e55dd02e6e8363401302da3bd43b4,1365209853,,,1,0,1,1,1,0.0,true,1.0,582446.0,12.0,6.0,false,2.0,98653.0,2.0,4.0,40.0,1118.0,1129.0,40.0,1098.0,1109.0,39.0,1056.0,1067.0,0.009287206872533085,0.2454144416066868,0.2479684234966334
152f3cf112df09faf79e932da948c5045802b15d,1364942617,,,33,27,4,2,1,0.969813199230458,true,5.0,-4792619.0,24.0,11.0,false,17.0,1449306.0,45.0,5.0,697.0,901.0,901.0,684.0,876.0,876.0,603.0,770.0,770.0,0.6840317100792752,0.8731596828992072,0.8731596828992072
164d233371fa1acbe695136df30366c4547604d0,1338491273,,,1,1,1,1,1,0.0,true,1.0,4717.0,4.0,2.0,false,51.0,5373.0,184.0,2.0,149.0,627.0,726.0,149.0,627.0,726.0,123.0,593.0,669.0,0.07745159275452843,0.37101811367895066,0.4184884447220487
16d6ce3527703b39b5b5db371827fc9bfee2ee26,1362090628,,,7,7,4,4,1,0.8322488896002307,true,1.0,3872.0,6.0,2.0,false,25.0,135937.5,99.0,2.0,97.0,1171.0,1255.0,97.0,915.0,999.0,11.0,560.0,561.0,0.0169971671388102,0.7946175637393768,0.7960339943342776
1724c5cee71d3b32466dd9d6cabd22a3339546b4,1391154262,4.0,,731,1025,4,2,1,0.3342287883078909,true,4.0,923896.0,26.0,6.0,false,15.0,114629.0,70.0,3.0,186.0,1215.0,1280.0,179.0,1024.0,1089.0,176.0,1061.0,1123.0,0.12882096069868995,0.7729257641921398,0.8180494905385735
173d8214637c3db1225e42a9f7908eb4430f96b1,1347404392,,,10,4,1,1,1,0.0,true,5.0,137610.0,30.0,11.0,false,18.0,674023.0,44.0,3.0,309.0,1212.0,1283.0,307.0,1199.0,1270.0,135.0,409.0,414.0,0.265625,0.80078125,0.810546875
